Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY3,722516,Kingsville,TX,USA,27.500000,-97.817000,-6,17
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Albedo
1994,1,1,0,0,0,0,13.3,11.7,90,1016,0,0,0.16
1994,1,1,1,0,0,0,12.8,10.6,86,1016,1,300,0.16
1994,1,1,2,0,0,0,12.8,10.6,86,1016,2.6,340,0.16
1994,1,1,3,0,0,0,13.3,10.6,84,1016,2.1,340,0.16
1994,1,1,4,0,0,0,13.3,11.1,87,1016,1,360,0.16
1994,1,1,5,0,0,0,13.3,11.1,87,1016,0,0,0.16
1994,1,1,6,0,0,0,13.3,11.1,87,1016,0,0,0.16
1994,1,1,7,18,21,17,13.3,11.1,87,1017,1,340,0.16
1994,1,1,8,119,30,113,14.4,11.7,84,1018,0,0,0.16
1994,1,1,9,169,62,145,16.1,11.7,75,1018,0,0,0.16
1994,1,1,10,460,657,121,19.4,14.4,73,1018,2.1,290,0.16
1994,1,1,11,562,759,105,22.8,16.1,66,1017,2.6,290,0.16
1994,1,1,12,613,785,115,22.8,16.1,66,1015,1.5,300,0.16
1994,1,1,13,601,778,125,22.8,13.9,57,1014,1.5,330,0.16
1994,1,1,14,432,541,143,23.3,13.3,53,1014,3.6,330,0.16
1994,1,1,15,368,649,103,23.3,12.2,50,1014,4.1,350,0.16
1994,1,1,16,134,318,56,23.3,12.2,50,1015,1.5,340,0.16
1994,1,1,17,34,185,20,20.6,12.2,59,1015,0.5,360,0.16
1994,1,1,18,0,0,0,19.4,12.8,66,1015,1.5,350,0.16
1994,1,1,19,0,0,0,18.3,12.8,70,1016,2.6,350,0.16
1994,1,1,20,0,0,0,18.3,11.7,65,1016,2.1,340,0.16
1994,1,1,21,0,0,0,13.9,8.9,72,1017,1.5,350,0.16
1994,1,1,22,0,0,0,12.8,7.2,69,1016,1.5,340,0.16
1994,1,1,23,0,0,0,12.2,6.1,66,1016,1.5,350,0.16
1994,1,2,0,0,0,0,11.7,6.1,68,1016,0.5,20,0.16
1994,1,2,1,0,0,0,11.7,6.1,68,1016,0.5,360,0.16
1994,1,2,2,0,0,0,11.1,5,66,1015,0.5,340,0.16
1994,1,2,3,0,0,0,9.4,3.3,66,1014,0.5,210,0.16
1994,1,2,4,0,0,0,7.8,1.7,65,1014,2.1,220,0.16
1994,1,2,5,0,0,0,7.8,4.4,79,1014,0.5,260,0.16
1994,1,2,6,0,0,0,7.8,5.6,86,1014,1,330,0.16
1994,1,2,7,12,53,9,8.3,6.1,86,1014,0,0,0.16
1994,1,2,8,153,460,55,12.2,8.3,77,1014,0,0,0.16
1994,1,2,9,293,422,131,16.7,11.1,70,1014,1,160,0.16
