Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY2,14836,Lansing,MI,USA,42.783333,-84.600000,-5,256
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
1968,1,1,0,0,0,0,-21.1,-23.3,82,994,2.6,290,3
1968,1,1,1,0,0,0,-20.9,-22.7,84,994,2.4,290,3
1968,1,1,2,0,0,0,-20.8,-22.5,85,995,2.3,300,3
1968,1,1,3,0,0,0,-20.6,-22.2,87,995,2.1,300,3
1968,1,1,4,0,0,0,-19.7,-21.5,84,996,2.3,270,3
1968,1,1,5,0,0,0,-18.7,-20.8,82,996,2.4,250,3
1968,1,1,6,0,0,0,-17.8,-20.6,79,996,2.6,220,3
1968,1,1,7,0,0,0,-17.4,-20.2,77,997,2.8,230,3
1968,1,1,8,31,72,25,-17.1,-20.3,74,997,2.9,230,3
1968,1,1,9,113,153,84,-16.7,-20.6,72,998,3.1,240,3
1968,1,1,10,243,445,108,-15.8,-20.1,67,997,2.8,230,3
1968,1,1,11,187,149,131,-14.8,-19.9,62,997,2.4,210,3
1968,1,1,12,184,1,184,-13.9,-20.6,57,996,2.1,200,3
1968,1,1,13,211,54,190,-13.5,-19.5,57,996,3.3,190,3
1968,1,1,14,300,468,142,-13.2,-19,58,996,4.5,180,3
1968,1,1,15,168,137,136,-12.8,-19.4,58,995,5.7,170,3
1968,1,1,16,39,38,35,-13.2,-18.9,59,995,6,170,3
1968,1,1,17,6,7,5,-13.5,-19.1,59,994,6.4,160,3
1968,1,1,18,0,0,0,-13.9,-20,60,993,6.7,160,3
1968,1,1,19,0,0,0,-13.7,-19.3,59,993,6.5,170,3
1968,1,1,20,0,0,0,-13.5,-19.1,59,993,6.4,170,3
1968,1,1,21,0,0,0,-13.3,-20,58,993,6.2,180,3
1968,1,1,22,0,0,0,-13.1,-18.8,59,993,6.4,190,3
1968,1,1,23,0,0,0,-13,-18.5,60,993,6.5,190,3
1968,1,2,0,0,0,0,-12.8,-18.9,61,992,6.7,200,3
1968,1,2,1,0,0,0,-12.4,-17.6,62,992,5.8,200,3
1968,1,2,2,0,0,0,-12.1,-17.1,63,992,5,200,3
1968,1,2,3,0,0,0,-11.7,-17.2,64,992,4.1,200,3
1968,1,2,4,0,0,0,-11.5,-15.6,69,992,4.1,210,3
1968,1,2,5,0,0,0,-11.3,-14.5,75,992,4.1,210,3
1968,1,2,6,0,0,0,-11.1,-13.9,80,992,4.1,220,3
1968,1,2,7,0,0,0,-10.7,-13,81,992,3.8,210,3
1968,1,2,8,13,0,13,-10.4,-12.5,83,992,3.4,200,3
1968,1,2,9,57,0,57,-10,-12.2,84,993,3.1,190,3
1968,1,2,10,96,3,95,-9.3,-11.3,84,992,3.4,190,3
1968,1,2,11,163,4,162,-8.5,-10.5,84,992,3.8,190,3
1968,1,2,12,155,3,154,-7.8,-10,84,991,4.1,190,3
1968,1,2,13,173,5,171,-7.2,-9.3,83,991,3.6,200,3
1968,1,2,14,175,5,174,-6.7,-9,82,991,3.1,200,3
1968,1,2,15,96,1,96,-6.1,-8.9,81,991,2.6,210,3
1968,1,2,16,34,0,34,-6.1,-8.4,82,991,1.7,200,3
1968,1,2,17,3,0,3,-6.1,-8.2,83,991,0.9,190,3
1968,1,2,18,0,0,0,-6.1,-8.3,84,991,0,0,3
1968,1,2,19,0,0,0,-6.3,-8.9,80,990,1,170,3
1968,1,2,20,0,0,0,-6.5,-9.8,75,990,2.1,160,3
1968,1,2,21,0,0,0,-6.7,-11.1,71,989,3.1,150,3
1968,1,2,22,0,0,0,-6.7,-10.3,73,988,2.8,120,3
1968,1,2,23,0,0,0,-6.7,-10,75,988,2.4,100,3
1968,1,3,0,0,0,0,-6.7,-10,77,988,2.1,70,3
1968,1,3,1,0,0,0,-6.7,-9.5,78,987,1.4,60,3
1968,1,3,2,0,0,0,-6.7,-9.3,80,987,0.7,40,3
1968,1,3,3,0,0,0,-6.7,-9.4,81,987,0,0,3
1968,1,3,4,0,0,0,-6.9,-8.8,85,986,0.7,10,3
1968,1,3,5,0,0,0,-7,-8.5,88,986,1.4,360,3
1968,1,3,6,0,0,0,-7.2,-8.3,92,986,2.1,340,3
1968,1,3,7,0,0,0,-7,-8.3,89,986,2.1,310,3
1968,1,3,8,21,0,21,-6.9,-8.5,87,987,2.1,280,3
1968,1,3,9,49,1,49,-6.7,-8.9,84,987,2.1,250,3
1968,1,3,10,137,0,137,-6.5,-8.6,83,987,2.9,260,3
1968,1,3,11,174,0,174,-6.3,-8.6,82,986,3.8,280,3
1968,1,3,12,207,0,207,-6.1,-8.9,81,986,4.6,290,3
1968,1,3,13,204,73,175,-5.9,-8.3,81,986,4.4,280,3
1968,1,3,14,154,83,125,-5.8,-8.2,81,986,4.3,280,3
1968,1,3,15,127,86,107,-5.6,-8.3,81,986,4.1,270,3
1968,1,3,16,28,14,26,-6.1,-8.5,81,986,4.5,270,3
1968,1,3,17,1,0,1,-6.7,-9.1,81,986,4.8,260,3
1968,1,3,18,0,0,0,-7.2,-10,81,985,5.2,260,3
1968,1,3,19,0,0,0,-7.6,-10,81,985,5.4,260,3
