Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,19301,-,-,India,21.15,72.85,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Pressure,Temperature,Wind Direction,Wind Speed
2003,1,1,0,30,17.0,0,0,0,1014,22.74541475327152,3,3
2003,1,1,1,30,17.0,0,0,0,1014,22.279515089069832,7,3
2003,1,1,2,30,17.0,0,0,0,1014,21.865460184569827,8,3
2003,1,1,3,30,17.0,0,0,0,1014,21.440170009485826,8,3
2003,1,1,4,30,17.0,0,0,0,1014,21.016425781289854,9,3
2013,1,1,5,30,20.0,0,0,0,1008,22.205795160187222,326,1
2013,1,1,6,30,21.0,0,0,0,1010,21.790481552352276,322,1
2013,1,1,7,30,20.0,7,0,7,1011,21.713024137997195,318,1
2013,1,1,8,30,17.0,93,352,181,1011,23.56301268397823,320,1
2013,1,1,9,30,14.0,139,548,377,1012,26.519049798539925,313,1
2013,1,1,10,30,12.0,165,654,544,1012,28.813233340445834,306,1
2013,1,1,11,30,11.0,179,710,659,1011,30.386839275380453,298,1
2013,1,1,12,30,10.0,185,731,709,1010,31.459951183737644,293,2
2013,1,1,13,30,8.0,182,724,689,1009,31.84217423495261,288,2
2013,1,1,14,30,7.0,172,685,600,1008,31.54922599512753,286,2
2013,1,1,15,30,7.0,152,604,452,1008,30.708244880633004,286,2
2013,1,1,16,30,6.0,116,452,264,1008,29.341922773761098,286,2
2013,1,1,17,30,9.0,50,31,54,1009,27.251785745144502,283,2
2013,1,1,18,30,12.0,0,0,0,1009,26.448505555480097,283,1
2013,1,1,19,30,13.0,0,0,0,1010,26.065254340856086,290,1
2013,1,1,20,30,13.0,0,0,0,1010,25.626908668847875,304,1
2013,1,1,21,30,14.0,0,0,0,1011,25.032547435645995,320,1
2013,1,1,22,30,16.0,0,0,0,1011,24.25908283421552,334,2
2013,1,1,23,30,17.0,0,0,0,1010,23.4084147342042,343,3
2013,1,2,0,30,17.0,0,0,0,1010,22.596611696653554,352,3
2013,1,2,1,30,18.0,0,0,0,1010,21.904382602422686,0,3
2013,1,2,2,30,18.0,0,0,0,1009,21.25302119269685,5,3
2013,1,2,3,30,18.0,0,0,0,1009,20.657767062203504,8,3
2013,1,2,4,30,17.0,0,0,0,1010,20.12841190242665,7,3
2013,1,2,5,30,17.0,0,0,0,1011,19.65364737846795,6,3
2013,1,2,6,30,18.0,0,0,0,1012,19.298211896425414,6,3
2013,1,2,7,30,17.0,7,0,7,1013,19.556155690917308,7,3
2013,1,2,8,30,14.0,95,369,187,1014,21.32527560455941,9,3
2013,1,2,9,30,8.0,142,572,389,1014,24.82643048209161,7,3
2013,1,2,10,30,5.0,168,681,563,1014,27.376222938538262,2,2
2013,1,2,11,30,4.0,183,740,684,1013,28.89822672540396,356,2
2013,1,2,12,30,3.0,189,765,738,1011,29.771708583142242,347,2
2013,1,2,13,30,2.0,187,749,712,1010,30.012343512551695,339,2
2013,1,2,14,30,2.0,175,715,623,1010,29.72713518172924,333,2
2013,1,2,15,30,2.0,155,643,477,1010,28.93907486540769,330,3
2013,1,2,16,30,3.0,149,386,277,1010,27.541834131105475,331,3
2013,1,2,17,30,10.0,51,36,56,1011,25.55680221807455,334,3
2013,1,2,18,30,13.0,0,0,0,1011,24.803385320302993,340,3
2013,1,2,19,30,14.0,0,0,0,1012,24.194340770665633,345,3
2013,1,2,20,30,15.0,0,0,0,1013,23.60889189595798,348,3
2013,1,2,21,30,15.0,0,0,0,1013,23.007877263107332,352,3
2013,1,2,22,30,16.0,0,0,0,1013,22.400826848638133,355,3
2013,1,2,23,30,16.0,0,0,0,1012,21.83557430996791,359,3
2013,1,3,0,30,17.0,0,0,0,1012,21.32321424193691,2,3
2013,1,3,1,30,17.0,0,0,0,1012,20.885135327604985,8,3
2013,1,3,2,30,17.0,0,0,0,1012,20.442481116894612,13,3
2013,1,3,3,30,18.0,0,0,0,1011,20.010223226320306,17,2
2013,1,3,4,30,18.0,0,0,0,1011,19.687359235629003,18,2
2013,1,3,5,30,18.0,0,0,0,1012,19.45421985386946,18,2
