Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,Local Time Zone,Distance to Shore,Directionality Coefficient,Energy Period,Maximum Energy Direction,Mean Absolute Period,Mean Wave Direction,Mean Zero-Crossing Period,Omni-Directional Wave Power,Peak Period,Significant Wave Height,Spectral Width,Water Depth,Version
CMIST,COI0303,b'South of Point Mackenzie',61.25225,-149.92067,0,-10,0,-,s,deg,s,deg,s,W/m,s,m,-,21.6,-
Year,Month,Day,Hour,Minute,Speed,,,,,,,,,,,,,,
2008,1,1,0,30,2.0563672,,,,,,,,,,,,,,
2008,1,1,1,30,1.7695359,,,,,,,,,,,,,,
2008,1,1,2,30,1.1253322,,,,,,,,,,,,,,
2008,1,1,3,30,0.54624027,,,,,,,,,,,,,,
2008,1,1,4,30,0.44412506,,,,,,,,,,,,,,
2008,1,1,5,30,1.2844548,,,,,,,,,,,,,,
2008,1,1,6,30,1.0773623,,,,,,,,,,,,,,
2008,1,1,7,30,0.5995185,,,,,,,,,,,,,,
2008,1,1,8,30,0.44900006,,,,,,,,,,,,,,
2008,1,1,9,30,0.052005745,,,,,,,,,,,,,,
2008,1,1,10,30,0.8892401,,,,,,,,,,,,,,
2008,1,1,11,30,1.3750222,,,,,,,,,,,,,,
2008,1,1,12,30,1.5832368,,,,,,,,,,,,,,
2008,1,1,13,30,1.5119896,,,,,,,,,,,,,,
2008,1,1,14,30,1.0496479,,,,,,,,,,,,,,
2008,1,1,15,30,0.4618676,,,,,,,,,,,,,,
2008,1,1,16,30,0.39584693,,,,,,,,,,,,,,
2008,1,1,17,30,1.2211418,,,,,,,,,,,,,,
2008,1,1,18,30,1.2099844,,,,,,,,,,,,,,
2008,1,1,19,30,0.6753695,,,,,,,,,,,,,,
2008,1,1,20,30,0.47157863,,,,,,,,,,,,,,
2008,1,1,21,30,0.15426199,,,,,,,,,,,,,,
2008,1,1,22,30,0.53446734,,,,,,,,,,,,,,
2008,1,1,23,30,1.0328104,,,,,,,,,,,,,,
2008,1,2,0,30,1.4975078,,,,,,,,,,,,,,
2008,1,2,1,30,1.8564032,,,,,,,,,,,,,,
2008,1,2,2,30,1.4745698,,,,,,,,,,,,,,
2008,1,2,3,30,0.7971279,,,,,,,,,,,,,,
2008,1,2,4,30,0.310659,,,,,,,,,,,,,,
2008,1,2,5,30,0.5072076,,,,,,,,,,,,,,
2008,1,2,6,30,1.0912564,,,,,,,,,,,,,,
2008,1,2,7,30,0.8762675,,,,,,,,,,,,,,
2008,1,2,8,30,0.5810508,,,,,,,,,,,,,,
2008,1,2,9,30,0.40710375,,,,,,,,,,,,,,
2008,1,2,10,30,0.22854896,,,,,,,,,,,,,,
2008,1,2,11,30,0.84249586,,,,,,,,,,,,,,
2008,1,2,12,30,1.0706714,,,,,,,,,,,,,,
2008,1,2,13,30,1.2937096,,,,,,,,,,,,,,
2008,1,2,14,30,1.2890424,,,,,,,,,,,,,,
2008,1,2,15,30,0.8091158,,,,,,,,,,,,,,
2008,1,2,16,30,0.2861593,,,,,,,,,,,,,,
2008,1,2,17,30,0.44659823,,,,,,,,,,,,,,
2008,1,2,18,30,1.0522956,,,,,,,,,,,,,,
2008,1,2,19,30,1.0034492,,,,,,,,,,,,,,
2008,1,2,20,30,0.6435471,,,,,,,,,,,,,,
2008,1,2,21,30,0.45533788,,,,,,,,,,,,,,
2008,1,2,22,30,0.11244049,,,,,,,,,,,,,,
2008,1,2,23,30,0.6013558,,,,,,,,,,,,,,
2008,1,3,0,30,0.91990227,,,,,,,,,,,,,,
2008,1,3,1,30,1.4021657,,,,,,,,,,,,,,
2008,1,3,2,30,1.7316173,,,,,,,,,,,,,,
2008,1,3,3,30,1.2278631,,,,,,,,,,,,,,
2008,1,3,4,30,0.58759165,,,,,,,,,,,,,,
2008,1,3,5,30,0.26113677,,,,,,,,,,,,,,
2008,1,3,6,30,0.45471284,,,,,,,,,,,,,,
2008,1,3,7,30,0.9469406,,,,,,,,,,,,,,
2008,1,3,8,30,0.8047399,,,,,,,,,,,,,,
2008,1,3,9,30,0.6078355,,,,,,,,,,,,,,
2008,1,3,10,30,0.35318193,,,,,,,,,,,,,,
2008,1,3,11,30,0.3059509,,,,,,,,,,,,,,
2008,1,3,12,30,0.64373785,,,,,,,,,,,,,,
2008,1,3,13,30,0.7607519,,,,,,,,,,,,,,
2008,1,3,14,30,1.1199015,,,,,,,,,,,,,,
2008,1,3,15,30,1.1816053,,,,,,,,,,,,,,
2008,1,3,16,30,0.70820165,,,,,,,,,,,,,,
2008,1,3,17,30,0.2702864,,,,,,,,,,,,,,
2008,1,3,18,30,0.35358074,,,,,,,,,,,,,,
2008,1,3,19,30,0.89571625,,,,,,,,,,,,,,
2008,1,3,20,30,0.92191434,,,,,,,,,,,,,,
2008,1,3,21,30,0.68648475,,,,,,,,,,,,,,
2008,1,3,22,30,0.45601785,,,,,,,,,,,,,,
2008,1,3,23,30,0.15876615,,,,,,,,,,,,,,
2008,1,4,0,30,0.5569154,,,,,,,,,,,,,,
2008,1,4,1,30,0.8448069,,,,,,,,,,,,,,
2008,1,4,2,30,1.4340167,,,,,,,,,,,,,,
2008,1,4,3,30,1.6867027,,,,,,,,,,,,,,
2008,1,4,4,30,1.0772147,,,,,,,,,,,,,,
2008,1,4,5,30,0.5528227,,,,,,,,,,,,,,
2008,1,4,6,30,0.29035532,,,,,,,,,,,,,,
2008,1,4,7,30,0.40053228,,,,,,,,,,,,,,
2008,1,4,8,30,0.9120754,,,,,,,,,,,,,,
2008,1,4,9,30,0.8188382,,,,,,,,,,,,,,
2008,1,4,10,30,0.63031566,,,,,,,,,,,,,,
2008,1,4,11,30,0.32003033,,,,,,,,,,,,,,
2008,1,4,12,30,0.25339508,,,,,,,,,,,,,,
2008,1,4,13,30,0.35489896,,,,,,,,,,,,,,
2008,1,4,14,30,0.558512,,,,,,,,,,,,,,
2008,1,4,15,30,1.1304115,,,,,,,,,,,,,,
2008,1,4,16,30,1.2242552,,,,,,,,,,,,,,
2008,1,4,17,30,0.7581289,,,,,,,,,,,,,,
2008,1,4,18,30,0.36348087,,,,,,,,,,,,,,
2008,1,4,19,30,0.24513331,,,,,,,,,,,,,,
2008,1,4,20,30,0.8390836,,,,,,,,,,,,,,
2008,1,4,21,30,0.9666956,,,,,,,,,,,,,,
2008,1,4,22,30,0.78277934,,,,,,,,,,,,,,
2008,1,4,23,30,0.47418728,,,,,,,,,,,,,,
2008,1,5,0,30,0.14090854,,,,,,,,,,,,,,
2008,1,5,1,30,0.49024928,,,,,,,,,,,,,,
2008,1,5,2,30,0.88628864,,,,,,,,,,,,,,
2008,1,5,3,30,1.5921154,,,,,,,,,,,,,,
2008,1,5,4,30,1.7167175,,,,,,,,,,,,,,
2008,1,5,5,30,1.0517296,,,,,,,,,,,,,,
2008,1,5,6,30,0.6691422,,,,,,,,,,,,,,
2008,1,5,7,30,0.38701114,,,,,,,,,,,,,,
2008,1,5,8,30,0.43135726,,,,,,,,,,,,,,
2008,1,5,9,30,0.9703774,,,,,,,,,,,,,,
2008,1,5,10,30,0.85025555,,,,,,,,,,,,,,
2008,1,5,11,30,0.63376945,,,,,,,,,,,,,,
2008,1,5,12,30,0.34066173,,,,,,,,,,,,,,
2008,1,5,13,30,0.12374311,,,,,,,,,,,,,,
2008,1,5,14,30,0.104403645,,,,,,,,,,,,,,
2008,1,5,15,30,0.5752566,,,,,,,,,,,,,,
2008,1,5,16,30,1.3459505,,,,,,,,,,,,,,
2008,1,5,17,30,1.3839313,,,,,,,,,,,,,,
2008,1,5,18,30,0.90645045,,,,,,,,,,,,,,
2008,1,5,19,30,0.5367933,,,,,,,,,,,,,,
2008,1,5,20,30,0.20110081,,,,,,,,,,,,,,
2008,1,5,21,30,0.9236379,,,,,,,,,,,,,,
2008,1,5,22,30,1.1125097,,,,,,,,,,,,,,
2008,1,5,23,30,0.8912111,,,,,,,,,,,,,,
2008,1,6,0,30,0.485989,,,,,,,,,,,,,,
2008,1,6,1,30,0.085851975,,,,,,,,,,,,,,
2008,1,6,2,30,0.474399,,,,,,,,,,,,,,
2008,1,6,3,30,1.0695337,,,,,,,,,,,,,,
2008,1,6,4,30,1.8486543,,,,,,,,,,,,,,
2008,1,6,5,30,1.8012681,,,,,,,,,,,,,,
2008,1,6,6,30,1.1229576,,,,,,,,,,,,,,
2008,1,6,7,30,0.84681547,,,,,,,,,,,,,,
2008,1,6,8,30,0.42729026,,,,,,,,,,,,,,
2008,1,6,9,30,0.5688395,,,,,,,,,,,,,,
2008,1,6,10,30,1.06339,,,,,,,,,,,,,,
2008,1,6,11,30,0.8547207,,,,,,,,,,,,,,
2008,1,6,12,30,0.63734615,,,,,,,,,,,,,,
2008,1,6,13,30,0.4153166,,,,,,,,,,,,,,
2008,1,6,14,30,0.19705415,,,,,,,,,,,,,,
2008,1,6,15,30,0.087343104,,,,,,,,,,,,,,
2008,1,6,16,30,0.85394007,,,,,,,,,,,,,,
2008,1,6,17,30,1.697974,,,,,,,,,,,,,,
2008,1,6,18,30,1.574005,,,,,,,,,,,,,,
2008,1,6,19,30,1.0881298,,,,,,,,,,,,,,
2008,1,6,20,30,0.68971115,,,,,,,,,,,,,,
2008,1,6,21,30,0.23326606,,,,,,,,,,,,,,
2008,1,6,22,30,1.1516583,,,,,,,,,,,,,,
2008,1,6,23,30,1.2914256,,,,,,,,,,,,,,
2008,1,7,0,30,0.9472285,,,,,,,,,,,,,,
2008,1,7,1,30,0.47275308,,,,,,,,,,,,,,
2008,1,7,2,30,0.0839446,,,,,,,,,,,,,,
2008,1,7,3,30,0.5612216,,,,,,,,,,,,,,
2008,1,7,4,30,1.3960415,,,,,,,,,,,,,,
2008,1,7,5,30,2.1532092,,,,,,,,,,,,,,
2008,1,7,6,30,1.881713,,,,,,,,,,,,,,
2008,1,7,7,30,1.2178483,,,,,,,,,,,,,,
2008,1,7,8,30,0.9918768,,,,,,,,,,,,,,
2008,1,7,9,30,0.3491576,,,,,,,,,,,,,,
2008,1,7,10,30,0.7884588,,,,,,,,,,,,,,
2008,1,7,11,30,1.1414723,,,,,,,,,,,,,,
2008,1,7,12,30,0.8259445,,,,,,,,,,,,,,
2008,1,7,13,30,0.6538546,,,,,,,,,,,,,,
2008,1,7,14,30,0.5155182,,,,,,,,,,,,,,
2008,1,7,15,30,0.30619252,,,,,,,,,,,,,,
2008,1,7,16,30,0.24873763,,,,,,,,,,,,,,
2008,1,7,17,30,1.3374226,,,,,,,,,,,,,,
2008,1,7,18,30,2.0517836,,,,,,,,,,,,,,
2008,1,7,19,30,1.7134513,,,,,,,,,,,,,,
2008,1,7,20,30,1.2487811,,,,,,,,,,,,,,
2008,1,7,21,30,0.73639685,,,,,,,,,,,,,,
2008,1,7,22,30,0.4727398,,,,,,,,,,,,,,
2008,1,7,23,30,1.4648991,,,,,,,,,,,,,,
2008,1,8,0,30,1.3972393,,,,,,,,,,,,,,
2008,1,8,1,30,0.9033385,,,,,,,,,,,,,,
2008,1,8,2,30,0.4392705,,,,,,,,,,,,,,
2008,1,8,3,30,0.16523045,,,,,,,,,,,,,,
2008,1,8,4,30,0.7957809,,,,,,,,,,,,,,
2008,1,8,5,30,1.836517,,,,,,,,,,,,,,
2008,1,8,6,30,2.4140573,,,,,,,,,,,,,,
2008,1,8,7,30,1.8822852,,,,,,,,,,,,,,
2008,1,8,8,30,1.2819355,,,,,,,,,,,,,,
2008,1,8,9,30,1.0551217,,,,,,,,,,,,,,
2008,1,8,10,30,0.16827074,,,,,,,,,,,,,,
2008,1,8,11,30,1.0595193,,,,,,,,,,,,,,
2008,1,8,12,30,1.1776203,,,,,,,,,,,,,,
2008,1,8,13,30,0.767309,,,,,,,,,,,,,,
2008,1,8,14,30,0.6681948,,,,,,,,,,,,,,
2008,1,8,15,30,0.58347774,,,,,,,,,,,,,,
2008,1,8,16,30,0.24556015,,,,,,,,,,,,,,
2008,1,8,17,30,0.67496055,,,,,,,,,,,,,,
2008,1,8,18,30,1.8787804,,,,,,,,,,,,,,
