Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,Local Time Zone,Distance to Shore,Directionality Coefficient,Energy Period,Maximum Energy Direction,Mean Absolute Period,Mean Wave Direction,Mean Zero-Crossing Period,Omni-Directional Wave Power,Peak Period,Significant Wave Height,Spectral Width,Water Depth,Version
CMIST,COI0501,West Foreland,60.72198,-151.6469,0,-10,0,-,s,deg,s,deg,s,W/m,s,m,-,19.4,-
Year,Month,Day,Hour,Minute,Speed,,,,,,,,,,,,,,
2008,1,1,0,30,2.038051,,,,,,,,,,,,,,
2008,1,1,1,30,1.5651659,,,,,,,,,,,,,,
2008,1,1,2,30,0.8495562,,,,,,,,,,,,,,
2008,1,1,3,30,0.101315826,,,,,,,,,,,,,,
2008,1,1,4,30,0.97119546,,,,,,,,,,,,,,
2008,1,1,5,30,1.4000726,,,,,,,,,,,,,,
2008,1,1,6,30,1.3182821,,,,,,,,,,,,,,
2008,1,1,7,30,0.94000745,,,,,,,,,,,,,,
2008,1,1,8,30,0.3607559,,,,,,,,,,,,,,
2008,1,1,9,30,0.40397608,,,,,,,,,,,,,,
2008,1,1,10,30,1.0026705,,,,,,,,,,,,,,
2008,1,1,11,30,1.494217,,,,,,,,,,,,,,
2008,1,1,12,30,1.7216905,,,,,,,,,,,,,,
2008,1,1,13,30,1.5218635,,,,,,,,,,,,,,
2008,1,1,14,30,0.9169782,,,,,,,,,,,,,,
2008,1,1,15,30,0.13732341,,,,,,,,,,,,,,
2008,1,1,16,30,1.0856823,,,,,,,,,,,,,,
2008,1,1,17,30,1.4796365,,,,,,,,,,,,,,
2008,1,1,18,30,1.399421,,,,,,,,,,,,,,
2008,1,1,19,30,1.186934,,,,,,,,,,,,,,
2008,1,1,20,30,0.5964658,,,,,,,,,,,,,,
2008,1,1,21,30,0.2923233,,,,,,,,,,,,,,
2008,1,1,22,30,0.99167323,,,,,,,,,,,,,,
2008,1,1,23,30,1.5227792,,,,,,,,,,,,,,
2008,1,2,0,30,1.971823,,,,,,,,,,,,,,
2008,1,2,1,30,1.9660524,,,,,,,,,,,,,,
2008,1,2,2,30,1.476749,,,,,,,,,,,,,,
2008,1,2,3,30,0.83343387,,,,,,,,,,,,,,
2008,1,2,4,30,0.08778847,,,,,,,,,,,,,,
2008,1,2,5,30,0.97881114,,,,,,,,,,,,,,
2008,1,2,6,30,1.4205892,,,,,,,,,,,,,,
2008,1,2,7,30,1.3705652,,,,,,,,,,,,,,
2008,1,2,8,30,1.0194033,,,,,,,,,,,,,,
2008,1,2,9,30,0.46049657,,,,,,,,,,,,,,
2008,1,2,10,30,0.3413769,,,,,,,,,,,,,,
2008,1,2,11,30,0.9254675,,,,,,,,,,,,,,
2008,1,2,12,30,1.4559729,,,,,,,,,,,,,,
2008,1,2,13,30,1.7020819,,,,,,,,,,,,,,
2008,1,2,14,30,1.5000578,,,,,,,,,,,,,,
2008,1,2,15,30,0.8975912,,,,,,,,,,,,,,
2008,1,2,16,30,0.11283623,,,,,,,,,,,,,,
2008,1,2,17,30,0.97921836,,,,,,,,,,,,,,
2008,1,2,18,30,1.3578486,,,,,,,,,,,,,,
2008,1,2,19,30,1.3798788,,,,,,,,,,,,,,
2008,1,2,20,30,1.1709521,,,,,,,,,,,,,,
2008,1,2,21,30,0.5066761,,,,,,,,,,,,,,
2008,1,2,22,30,0.37413365,,,,,,,,,,,,,,
2008,1,2,23,30,1.0230569,,,,,,,,,,,,,,
2008,1,3,0,30,1.5711061,,,,,,,,,,,,,,
2008,1,3,1,30,2.0068605,,,,,,,,,,,,,,
2008,1,3,2,30,1.9131029,,,,,,,,,,,,,,
2008,1,3,3,30,1.4318919,,,,,,,,,,,,,,
2008,1,3,4,30,0.8214974,,,,,,,,,,,,,,
2008,1,3,5,30,0.13443762,,,,,,,,,,,,,,
2008,1,3,6,30,1.0951858,,,,,,,,,,,,,,
2008,1,3,7,30,1.5259128,,,,,,,,,,,,,,
2008,1,3,8,30,1.4601531,,,,,,,,,,,,,,
2008,1,3,9,30,1.0992687,,,,,,,,,,,,,,
2008,1,3,10,30,0.5252369,,,,,,,,,,,,,,
2008,1,3,11,30,0.3190829,,,,,,,,,,,,,,
2008,1,3,12,30,0.9248841,,,,,,,,,,,,,,
2008,1,3,13,30,1.4958214,,,,,,,,,,,,,,
2008,1,3,14,30,1.7411999,,,,,,,,,,,,,,
2008,1,3,15,30,1.5270149,,,,,,,,,,,,,,
2008,1,3,16,30,0.9072323,,,,,,,,,,,,,,
2008,1,3,17,30,0.10782334,,,,,,,,,,,,,,
2008,1,3,18,30,0.96308166,,,,,,,,,,,,,,
2008,1,3,19,30,1.3636498,,,,,,,,,,,,,,
2008,1,3,20,30,1.4194916,,,,,,,,,,,,,,
2008,1,3,21,30,1.12951,,,,,,,,,,,,,,
2008,1,3,22,30,0.38378832,,,,,,,,,,,,,,
2008,1,3,23,30,0.4876551,,,,,,,,,,,,,,
2008,1,4,0,30,1.1216952,,,,,,,,,,,,,,
2008,1,4,1,30,1.6979924,,,,,,,,,,,,,,
2008,1,4,2,30,2.066609,,,,,,,,,,,,,,
2008,1,4,3,30,1.8793939,,,,,,,,,,,,,,
2008,1,4,4,30,1.4140416,,,,,,,,,,,,,,
2008,1,4,5,30,0.760483,,,,,,,,,,,,,,
2008,1,4,6,30,0.32634267,,,,,,,,,,,,,,
2008,1,4,7,30,1.3158202,,,,,,,,,,,,,,
2008,1,4,8,30,1.6590979,,,,,,,,,,,,,,
2008,1,4,9,30,1.5255665,,,,,,,,,,,,,,
2008,1,4,10,30,1.1318661,,,,,,,,,,,,,,
2008,1,4,11,30,0.51407206,,,,,,,,,,,,,,
2008,1,4,12,30,0.34918368,,,,,,,,,,,,,,
2008,1,4,13,30,1.0223593,,,,,,,,,,,,,,
2008,1,4,14,30,1.6004863,,,,,,,,,,,,,,
2008,1,4,15,30,1.810695,,,,,,,,,,,,,,
2008,1,4,16,30,1.5586209,,,,,,,,,,,,,,
2008,1,4,17,30,0.8733601,,,,,,,,,,,,,,
2008,1,4,18,30,0.19816872,,,,,,,,,,,,,,
2008,1,4,19,30,1.0814761,,,,,,,,,,,,,,
2008,1,4,20,30,1.4571832,,,,,,,,,,,,,,
2008,1,4,21,30,1.4447961,,,,,,,,,,,,,,
2008,1,4,22,30,1.024878,,,,,,,,,,,,,,
2008,1,4,23,30,0.21510474,,,,,,,,,,,,,,
2008,1,5,0,30,0.6633138,,,,,,,,,,,,,,
2008,1,5,1,30,1.3132327,,,,,,,,,,,,,,
2008,1,5,2,30,1.8850852,,,,,,,,,,,,,,
2008,1,5,3,30,2.1260633,,,,,,,,,,,,,,
2008,1,5,4,30,1.8578706,,,,,,,,,,,,,,
2008,1,5,5,30,1.3855767,,,,,,,,,,,,,,
2008,1,5,6,30,0.5887859,,,,,,,,,,,,,,
2008,1,5,7,30,0.6619084,,,,,,,,,,,,,,
2008,1,5,8,30,1.5833519,,,,,,,,,,,,,,
2008,1,5,9,30,1.748055,,,,,,,,,,,,,,
2008,1,5,10,30,1.5283644,,,,,,,,,,,,,,
2008,1,5,11,30,1.094235,,,,,,,,,,,,,,
2008,1,5,12,30,0.4022813,,,,,,,,,,,,,,
2008,1,5,13,30,0.49566618,,,,,,,,,,,,,,
2008,1,5,14,30,1.2119516,,,,,,,,,,,,,,
2008,1,5,15,30,1.7365118,,,,,,,,,,,,,,
2008,1,5,16,30,1.8744242,,,,,,,,,,,,,,
2008,1,5,17,30,1.5444436,,,,,,,,,,,,,,
2008,1,5,18,30,0.7316229,,,,,,,,,,,,,,
2008,1,5,19,30,0.4423717,,,,,,,,,,,,,,
2008,1,5,20,30,1.3002343,,,,,,,,,,,,,,
2008,1,5,21,30,1.555587,,,,,,,,,,,,,,
2008,1,5,22,30,1.4036313,,,,,,,,,,,,,,
2008,1,5,23,30,0.8493006,,,,,,,,,,,,,,
2008,1,6,0,30,0.12832883,,,,,,,,,,,,,,
2008,1,6,1,30,0.92863625,,,,,,,,,,,,,,
2008,1,6,2,30,1.5901933,,,,,,,,,,,,,,
2008,1,6,3,30,2.0832338,,,,,,,,,,,,,,
2008,1,6,4,30,2.1613815,,,,,,,,,,,,,,
2008,1,6,5,30,1.830692,,,,,,,,,,,,,,
2008,1,6,6,30,1.2877167,,,,,,,,,,,,,,
2008,1,6,7,30,0.26364926,,,,,,,,,,,,,,
2008,1,6,8,30,1.1005588,,,,,,,,,,,,,,
2008,1,6,9,30,1.8141155,,,,,,,,,,,,,,
2008,1,6,10,30,1.751319,,,,,,,,,,,,,,
2008,1,6,11,30,1.4672925,,,,,,,,,,,,,,
2008,1,6,12,30,0.9745654,,,,,,,,,,,,,,
2008,1,6,13,30,0.20613557,,,,,,,,,,,,,,
2008,1,6,14,30,0.78188753,,,,,,,,,,,,,,
2008,1,6,15,30,1.4537958,,,,,,,,,,,,,,
2008,1,6,16,30,1.8649881,,,,,,,,,,,,,,
2008,1,6,17,30,1.900976,,,,,,,,,,,,,,
2008,1,6,18,30,1.4424722,,,,,,,,,,,,,,
2008,1,6,19,30,0.45591873,,,,,,,,,,,,,,
2008,1,6,20,30,0.8039676,,,,,,,,,,,,,,
2008,1,6,21,30,1.5359306,,,,,,,,,,,,,,
