Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,Local Time Zone,Distance to Shore,Directionality Coefficient,Energy Period,Maximum Energy Direction,Mean Absolute Period,Mean Wave Direction,Mean Zero-Crossing Period,Omni-Directional Wave Power,Peak Period,Significant Wave Height,Spectral Width,Water Depth,Version
DOE-WPTO US Wave dataset,628916,b'Hawaii',21.47109,-157.74994,0,-10,1612.3037,-,s,deg,s,deg,s,W/m,s,m,-,47.5565,v1.0.0
Year,Month,Day,Hour,Minute,Speed,,,,,,,,,,,,,,
2010,1,1,0,0,1.44509995,,,,,,,,,,,,,,
2010,1,1,3,0,1.481369972,,,,,,,,,,,,,,
2010,1,1,6,0,1.47863996,,,,,,,,,,,,,,
2010,1,1,9,0,1.467079997,,,,,,,,,,,,,,
2010,1,1,12,0,1.444260001,,,,,,,,,,,,,,
2010,1,1,15,0,1.479949951,,,,,,,,,,,,,,
2010,1,1,18,0,1.479670048,,,,,,,,,,,,,,
2010,1,1,21,0,1.420930028,,,,,,,,,,,,,,
2010,1,2,0,0,1.338670015,,,,,,,,,,,,,,
2010,1,2,3,0,1.30174005,,,,,,,,,,,,,,
2010,1,2,6,0,1.294090033,,,,,,,,,,,,,,
2010,1,2,9,0,1.275850058,,,,,,,,,,,,,,
2010,1,2,12,0,1.240339994,,,,,,,,,,,,,,
2010,1,2,15,0,1.20491004,,,,,,,,,,,,,,
2010,1,2,18,0,1.182309985,,,,,,,,,,,,,,
2010,1,2,21,0,1.169909954,,,,,,,,,,,,,,
2010,1,3,0,0,1.159209967,,,,,,,,,,,,,,
2010,1,3,3,0,1.144090056,,,,,,,,,,,,,,
2010,1,3,6,0,1.125769973,,,,,,,,,,,,,,
2010,1,3,9,0,1.105029941,,,,,,,,,,,,,,
2010,1,3,12,0,1.080760002,,,,,,,,,,,,,,
2010,1,3,15,0,1.053730011,,,,,,,,,,,,,,
2010,1,3,18,0,1.022789955,,,,,,,,,,,,,,
2010,1,3,21,0,0.994759977,,,,,,,,,,,,,,
2010,1,4,0,0,0.978950024,,,,,,,,,,,,,,
2010,1,4,3,0,0.953849971,,,,,,,,,,,,,,
2010,1,4,6,0,0.906780005,,,,,,,,,,,,,,
2010,1,4,9,0,0.874379992,,,,,,,,,,,,,,
2010,1,4,12,0,0.852519989,,,,,,,,,,,,,,
2010,1,4,15,0,0.822229981,,,,,,,,,,,,,,
2010,1,4,18,0,0.795469999,,,,,,,,,,,,,,
2010,1,4,21,0,0.765290022,,,,,,,,,,,,,,
2010,1,5,0,0,0.734489977,,,,,,,,,,,,,,
2010,1,5,3,0,0.710730016,,,,,,,,,,,,,,
2010,1,5,6,0,0.685689986,,,,,,,,,,,,,,
2010,1,5,9,0,0.660260022,,,,,,,,,,,,,,
2010,1,5,12,0,0.673829973,,,,,,,,,,,,,,
2010,1,5,15,0,0.822070003,,,,,,,,,,,,,,
2010,1,5,18,0,1.095669985,,,,,,,,,,,,,,
2010,1,5,21,0,1.281769991,,,,,,,,,,,,,,
2010,1,6,0,0,1.303509951,,,,,,,,,,,,,,
2010,1,6,3,0,1.261100054,,,,,,,,,,,,,,
2010,1,6,6,0,1.213150024,,,,,,,,,,,,,,
2010,1,6,9,0,1.177000046,,,,,,,,,,,,,,
2010,1,6,12,0,1.150020003,,,,,,,,,,,,,,
2010,1,6,15,0,1.130059958,,,,,,,,,,,,,,
2010,1,6,18,0,1.120000005,,,,,,,,,,,,,,
2010,1,6,21,0,1.12112999,,,,,,,,,,,,,,
2010,1,7,0,0,1.12669003,,,,,,,,,,,,,,
2010,1,7,3,0,1.138810039,,,,,,,,,,,,,,
2010,1,7,6,0,1.268049955,,,,,,,,,,,,,,
2010,1,7,9,0,1.411599994,,,,,,,,,,,,,,
2010,1,7,12,0,1.537350059,,,,,,,,,,,,,,
2010,1,7,15,0,1.665380001,,,,,,,,,,,,,,
2010,1,7,18,0,1.686929941,,,,,,,,,,,,,,
2010,1,7,21,0,1.523830056,,,,,,,,,,,,,,
2010,1,8,0,0,1.415709972,,,,,,,,,,,,,,
2010,1,8,3,0,1.379920006,,,,,,,,,,,,,,
2010,1,8,6,0,1.399340034,,,,,,,,,,,,,,
2010,1,8,9,0,1.414919972,,,,,,,,,,,,,,
2010,1,8,12,0,1.392699957,,,,,,,,,,,,,,
2010,1,8,15,0,1.379930019,,,,,,,,,,,,,,
2010,1,8,18,0,1.404649973,,,,,,,,,,,,,,
2010,1,8,21,0,1.480370045,,,,,,,,,,,,,,
2010,1,9,0,0,1.591369987,,,,,,,,,,,,,,
2010,1,9,3,0,1.680799961,,,,,,,,,,,,,,
2010,1,9,6,0,1.726699948,,,,,,,,,,,,,,
2010,1,9,9,0,1.738770008,,,,,,,,,,,,,,
2010,1,9,12,0,1.718979955,,,,,,,,,,,,,,
2010,1,9,15,0,1.663730025,,,,,,,,,,,,,,
2010,1,9,18,0,1.581429958,,,,,,,,,,,,,,
2010,1,9,21,0,1.478579998,,,,,,,,,,,,,,
2010,1,10,0,0,1.362310052,,,,,,,,,,,,,,
2010,1,10,3,0,1.268730044,,,,,,,,,,,,,,
2010,1,10,6,0,1.250020027,,,,,,,,,,,,,,
2010,1,10,9,0,1.222939968,,,,,,,,,,,,,,
2010,1,10,12,0,1.154800057,,,,,,,,,,,,,,
2010,1,10,15,0,1.082690001,,,,,,,,,,,,,,
2010,1,10,18,0,1.012959957,,,,,,,,,,,,,,
2010,1,10,21,0,1.023040056,,,,,,,,,,,,,,
