Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,Local Time Zone,Distance to Shore,Directionality Coefficient,Energy Period,Maximum Energy Direction,Mean Absolute Period,Mean Wave Direction,Mean Zero-Crossing Period,Omni-Directional Wave Power,Peak Period,Significant Wave Height,Spectral Width,Water Depth,Version
CMIST,PUG1527,The Narrows 0.3 miles North of Bridge,47.27432,-122.54532,0,-10,0,-,s,deg,s,deg,s,W/m,s,m,-,42.9,-
Year,Month,Day,Hour,Minute,Speed,,,,,,,,,,,,,,
2008,1,1,0,30,0.91814244,,,,,,,,,,,,,,
2008,1,1,1,30,0.276233,,,,,,,,,,,,,,
2008,1,1,2,30,0.5840359,,,,,,,,,,,,,,
2008,1,1,3,30,1.1303853,,,,,,,,,,,,,,
2008,1,1,4,30,1.2114222,,,,,,,,,,,,,,
2008,1,1,5,30,0.92221373,,,,,,,,,,,,,,
2008,1,1,6,30,0.3877952,,,,,,,,,,,,,,
2008,1,1,7,30,0.23787645,,,,,,,,,,,,,,
2008,1,1,8,30,0.6489161,,,,,,,,,,,,,,
2008,1,1,9,30,0.894621,,,,,,,,,,,,,,
2008,1,1,10,30,0.9655552,,,,,,,,,,,,,,
2008,1,1,11,30,0.7577871,,,,,,,,,,,,,,
2008,1,1,12,30,0.25826332,,,,,,,,,,,,,,
2008,1,1,13,30,0.44513845,,,,,,,,,,,,,,
2008,1,1,14,30,1.0309576,,,,,,,,,,,,,,
2008,1,1,15,30,1.3267394,,,,,,,,,,,,,,
2008,1,1,16,30,1.356456,,,,,,,,,,,,,,
2008,1,1,17,30,1.1857072,,,,,,,,,,,,,,
2008,1,1,18,30,0.7319408,,,,,,,,,,,,,,
2008,1,1,19,30,0.064073,,,,,,,,,,,,,,
2008,1,1,20,30,0.6484447,,,,,,,,,,,,,,
2008,1,1,21,30,1.2598044,,,,,,,,,,,,,,
2008,1,1,22,30,1.5985351,,,,,,,,,,,,,,
2008,1,1,23,30,1.5652064,,,,,,,,,,,,,,
2008,1,2,0,30,1.3126532,,,,,,,,,,,,,,
2008,1,2,1,30,0.9103732,,,,,,,,,,,,,,
2008,1,2,2,30,0.24846812,,,,,,,,,,,,,,
2008,1,2,3,30,0.63345426,,,,,,,,,,,,,,
2008,1,2,4,30,1.1519216,,,,,,,,,,,,,,
2008,1,2,5,30,1.2371852,,,,,,,,,,,,,,
2008,1,2,6,30,0.99938524,,,,,,,,,,,,,,
2008,1,2,7,30,0.5604261,,,,,,,,,,,,,,
2008,1,2,8,30,0.13487019,,,,,,,,,,,,,,
2008,1,2,9,30,0.2916532,,,,,,,,,,,,,,
2008,1,2,10,30,0.58835995,,,,,,,,,,,,,,
2008,1,2,11,30,0.7405145,,,,,,,,,,,,,,
