Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,Local Time Zone,Distance to Shore,Directionality Coefficient,Energy Period,Maximum Energy Direction,Mean Absolute Period,Mean Wave Direction,Mean Zero-Crossing Period,Omni-Directional Wave Power,Peak Period,Significant Wave Height,Spectral Width,Water Depth,Version
CMIST,LIS1001,b'The Race',41.22818,-72.06252,0,-10,0,-,s,deg,s,deg,s,W/m,s,m,-,13.7,-
Year,Month,Day,Hour,Minute,Speed,,,,,,,,,,,,,,
2008,1,1,0,30,1.068291,,,,,,,,,,,,,,
2008,1,1,1,30,1.1805856,,,,,,,,,,,,,,
2008,1,1,2,30,0.93481743,,,,,,,,,,,,,,
2008,1,1,3,30,0.50969225,,,,,,,,,,,,,,
2008,1,1,4,30,0.10467415,,,,,,,,,,,,,,
2008,1,1,5,30,0.617288,,,,,,,,,,,,,,
2008,1,1,6,30,1.1015563,,,,,,,,,,,,,,
2008,1,1,7,30,1.2817979,,,,,,,,,,,,,,
2008,1,1,8,30,1.1575906,,,,,,,,,,,,,,
2008,1,1,9,30,0.7237472,,,,,,,,,,,,,,
2008,1,1,10,30,0.104896635,,,,,,,,,,,,,,
2008,1,1,11,30,0.52855515,,,,,,,,,,,,,,
2008,1,1,12,30,1.0307666,,,,,,,,,,,,,,
2008,1,1,13,30,1.3482318,,,,,,,,,,,,,,
2008,1,1,14,30,1.2948405,,,,,,,,,,,,,,
2008,1,1,15,30,0.9328261,,,,,,,,,,,,,,
2008,1,1,16,30,0.45679566,,,,,,,,,,,,,,
2008,1,1,17,30,0.15600993,,,,,,,,,,,,,,
2008,1,1,18,30,0.69137627,,,,,,,,,,,,,,
2008,1,1,19,30,1.0421568,,,,,,,,,,,,,,
2008,1,1,20,30,1.1043726,,,,,,,,,,,,,,
2008,1,1,21,30,0.8561033,,,,,,,,,,,,,,
2008,1,1,22,30,0.34123662,,,,,,,,,,,,,,
2008,1,1,23,30,0.21530029,,,,,,,,,,,,,,
2008,1,2,0,30,0.6592439,,,,,,,,,,,,,,
2008,1,2,1,30,0.9898309,,,,,,,,,,,,,,
2008,1,2,2,30,1.0493464,,,,,,,,,,,,,,
2008,1,2,3,30,0.78868926,,,,,,,,,,,,,,
2008,1,2,4,30,0.3953343,,,,,,,,,,,,,,
2008,1,2,5,30,0.12645595,,,,,,,,,,,,,,
2008,1,2,6,30,0.6555083,,,,,,,,,,,,,,
2008,1,2,7,30,1.0665545,,,,,,,,,,,,,,
2008,1,2,8,30,1.1880244,,,,,,,,,,,,,,
2008,1,2,9,30,1.0319799,,,,,,,,,,,,,,
2008,1,2,10,30,0.585712,,,,,,,,,,,,,,
2008,1,2,11,30,0.08386326,,,,,,,,,,,,,,
2008,1,2,12,30,0.59595263,,,,,,,,,,,,,,
2008,1,2,13,30,1.0601723,,,,,,,,,,,,,,
2008,1,2,14,30,1.3169885,,,,,,,,,,,,,,
2008,1,2,15,30,1.203367,,,,,,,,,,,,,,
2008,1,2,16,30,0.83327496,,,,,,,,,,,,,,
2008,1,2,17,30,0.37364373,,,,,,,,,,,,,,
2008,1,2,18,30,0.20542298,,,,,,,,,,,,,,
2008,1,2,19,30,0.7293018,,,,,,,,,,,,,,
2008,1,2,20,30,1.0376443,,,,,,,,,,,,,,
2008,1,2,21,30,1.0637316,,,,,,,,,,,,,,
2008,1,2,22,30,0.78249365,,,,,,,,,,,,,,
2008,1,2,23,30,0.26638144,,,,,,,,,,,,,,
2008,1,3,0,30,0.25219348,,,,,,,,,,,,,,
2008,1,3,1,30,0.6647126,,,,,,,,,,,,,,
2008,1,3,2,30,0.9609947,,,,,,,,,,,,,,
2008,1,3,3,30,0.9772804,,,,,,,,,,,,,,
2008,1,3,4,30,0.70105493,,,,,,,,,,,,,,
2008,1,3,5,30,0.30781758,,,,,,,,,,,,,,
2008,1,3,6,30,0.19942626,,,,,,,,,,,,,,
2008,1,3,7,30,0.72757787,,,,,,,,,,,,,,
2008,1,3,8,30,1.0717838,,,,,,,,,,,,,,
2008,1,3,9,30,1.1403364,,,,,,,,,,,,,,
2008,1,3,10,30,0.9459084,,,,,,,,,,,,,,
2008,1,3,11,30,0.4641258,,,,,,,,,,,,,,
2008,1,3,12,30,0.1748472,,,,,,,,,,,,,,
2008,1,3,13,30,0.7020102,,,,,,,,,,,,,,
2008,1,3,14,30,1.128655,,,,,,,,,,,,,,
2008,1,3,15,30,1.3199248,,,,,,,,,,,,,,
2008,1,3,16,30,1.1487211,,,,,,,,,,,,,,
2008,1,3,17,30,0.7580435,,,,,,,,,,,,,,
2008,1,3,18,30,0.27596742,,,,,,,,,,,,,,
2008,1,3,19,30,0.3218923,,,,,,,,,,,,,,
2008,1,3,20,30,0.8291549,,,,,,,,,,,,,,
2008,1,3,21,30,1.0884361,,,,,,,,,,,,,,
2008,1,3,22,30,1.0619712,,,,,,,,,,,,,,
2008,1,3,23,30,0.7266083,,,,,,,,,,,,,,
2008,1,4,0,30,0.18554376,,,,,,,,,,,,,,
2008,1,4,1,30,0.32680672,,,,,,,,,,,,,,
2008,1,4,2,30,0.732106,,,,,,,,,,,,,,
2008,1,4,3,30,1.001226,,,,,,,,,,,,,,
2008,1,4,4,30,0.96651626,,,,,,,,,,,,,,
2008,1,4,5,30,0.648126,,,,,,,,,,,,,,
2008,1,4,6,30,0.21339034,,,,,,,,,,,,,,
2008,1,4,7,30,0.33280265,,,,,,,,,,,,,,
2008,1,4,8,30,0.8473209,,,,,,,,,,,,,,
2008,1,4,9,30,1.1321788,,,,,,,,,,,,,,
2008,1,4,10,30,1.1471013,,,,,,,,,,,,,,
2008,1,4,11,30,0.88779825,,,,,,,,,,,,,,
2008,1,4,12,30,0.33653736,,,,,,,,,,,,,,
2008,1,4,13,30,0.3271652,,,,,,,,,,,,,,
2008,1,4,14,30,0.85049033,,,,,,,,,,,,,,
2008,1,4,15,30,1.2400126,,,,,,,,,,,,,,
2008,1,4,16,30,1.3638215,,,,,,,,,,,,,,
2008,1,4,17,30,1.1257908,,,,,,,,,,,,,,
2008,1,4,18,30,0.68083227,,,,,,,,,,,,,,
2008,1,4,19,30,0.15190062,,,,,,,,,,,,,,
2008,1,4,20,30,0.5023733,,,,,,,,,,,,,,
2008,1,4,21,30,0.98413396,,,,,,,,,,,,,,
2008,1,4,22,30,1.1825556,,,,,,,,,,,,,,
2008,1,4,23,30,1.08305,,,,,,,,,,,,,,
2008,1,5,0,30,0.66677606,,,,,,,,,,,,,,
2008,1,5,1,30,0.0778848,,,,,,,,,,,,,,
2008,1,5,2,30,0.4634143,,,,,,,,,,,,,,
2008,1,5,3,30,0.87515473,,,,,,,,,,,,,,
2008,1,5,4,30,1.1058034,,,,,,,,,,,,,,
2008,1,5,5,30,0.9924686,,,,,,,,,,,,,,
2008,1,5,6,30,0.5961102,,,,,,,,,,,,,,
2008,1,5,7,30,0.11946611,,,,,,,,,,,,,,
2008,1,5,8,30,0.51776993,,,,,,,,,,,,,,
2008,1,5,9,30,1.0209056,,,,,,,,,,,,,,
2008,1,5,10,30,1.247875,,,,,,,,,,,,,,
2008,1,5,11,30,1.1899227,,,,,,,,,,,,,,
