Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1494258,-,-,-,18.45,-66.06,-4,8,-4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Speed,Wind Direction,Surface Albedo,Clearsky DHI,Clearsky DNI,Clearsky GHI
2016,1,1,19,30,0,0,22,26,1020,88.16,4,84.60000000000001,0.08600000000000001,0,0,0
2016,1,1,20,30,0,0,22,25,1020,93.44,4.1000000000000005,87.5,0.08600000000000001,0,0,0
2016,1,1,21,30,0,0,22,25,1020,92.55,4.1000000000000005,90.10000000000001,0.08600000000000001,0,0,0
2016,1,1,22,30,0,0,22,25,1020,91.83,4,91.80000000000001,0.08600000000000001,0,0,0
2016,1,1,23,30,0,0,22,25,1020,91.45,3.9000000000000004,93.2,0.08600000000000001,0,0,0
2016,1,2,0,30,0,0,22,25,1020,91.06,3.9000000000000004,94.30000000000001,0.08600000000000001,0,0,0
2016,1,2,1,30,0,0,22,25,1020,89.92,3.9000000000000004,96,0.08600000000000001,0,0,0
2016,1,2,2,30,0,0,22,25,1020,88.91,4,97.30000000000001,0.08600000000000001,0,0,0
2016,1,2,3,30,0,0,21,25,1020,88.4,4,97.60000000000001,0.08600000000000001,0,0,0
2016,1,2,4,30,0,0,21,25,1020,88.03,4,97.7,0.08600000000000001,0,0,0
2016,1,2,5,30,0,0,21,25,1020,87.53,3.9000000000000004,98.2,0.08600000000000001,0,0,0
2016,1,2,6,30,0,0,21,25,1020,87.49,3.9000000000000004,99.5,0.08600000000000001,0,0,0
2016,1,2,7,30,36,339,22,25,1020,89.41,4.1000000000000005,101,0.08600000000000001,36,339,73
2016,1,2,8,30,67,682,22,26,1020,84.57000000000001,4.4,101.9,0.08600000000000001,67,682,285
2016,1,2,9,30,82,817,21,27,1020,77.8,4.5,102.7,0.08600000000000001,82,817,491
2016,1,2,10,30,231,505,21,27,1020,75.89,4.5,102.2,0.08600000000000001,92,881,654
2016,1,2,11,30,137,0,21,28,1020,70.71000000000001,4.4,101.30000000000001,0.08600000000000001,100,907,756
2016,1,2,12,30,302,28,21,28,1020,70.33,4.1000000000000005,100.10000000000001,0.08600000000000001,101,918,790
2016,1,2,13,30,344,89,21,28,1020,70.2,4,98.4,0.08600000000000001,100,904,750
2016,1,2,14,30,243,22,21,28,1020,70.35000000000001,4,96.4,0.08600000000000001,100,857,640
2016,1,2,15,30,210,267,21,28,1020,70.81,4,95.5,0.08600000000000001,91,779,473
2016,1,2,16,30,73,625,21,27,1020,75.94,3.8000000000000003,95,0.08600000000000001,73,625,266
2016,1,2,17,30,35,256,21,26,1020,82.38,3.5,94.30000000000001,0.08600000000000001,35,256,60
2016,1,2,18,30,0,0,21,26,1020,83.41,3.5,95.7,0.08600000000000001,0,0,0
2016,1,2,19,30,0,0,22,25,1020,88.98,3.6,98.60000000000001,0.08600000000000001,0,0,0
2016,1,2,20,30,0,0,22,25,1020,89.10000000000001,3.6,101.2,0.08600000000000001,0,0,0
2016,1,2,21,30,0,0,22,25,1020,89.19,3.5,102.80000000000001,0.08600000000000001,0,0,0
2016,1,2,22,30,0,0,22,25,1020,89.3,3.4000000000000004,104.60000000000001,0.08600000000000001,0,0,0
2016,1,2,23,30,0,0,22,25,1020,89.08,3.3000000000000003,105.4,0.08600000000000001,0,0,0
2016,1,3,0,30,0,0,21,25,1020,88.57000000000001,3.2,104.2,0.08600000000000001,0,0,0
2016,1,3,1,30,0,0,21,25,1020,87.96000000000001,3.1,101.9,0.08600000000000001,0,0,0
2016,1,3,2,30,0,0,21,25,1020,87.38,3.1,99.30000000000001,0.08600000000000001,0,0,0
2016,1,3,3,30,0,0,21,25,1020,86.85000000000001,3.1,98.5,0.08600000000000001,0,0,0
2016,1,3,4,30,0,0,21,25,1020,86.83,3.3000000000000003,99.30000000000001,0.08600000000000001,0,0,0
2016,1,3,5,30,0,0,21,25,1020,87.16,3.5,100.4,0.08600000000000001,0,0,0
2016,1,3,6,30,0,0,21,25,1020,87.5,3.7,102.30000000000001,0.08600000000000001,0,0,0
2016,1,3,7,30,31,414,21,25,1020,88.58,4,104.2,0.08600000000000001,31,414,76
2016,1,3,8,30,57,730,21,26,1020,83.08,4.3,105.30000000000001,0.08600000000000001,57,730,291
2016,1,3,9,30,74,847,21,27,1020,77.28,4.4,107.4,0.08600000000000001,74,847,497
2016,1,3,10,30,86,899,21,28,1020,71.77,4.5,109.10000000000001,0.08600000000000001,86,899,659
2016,1,3,11,30,96,916,21,28,1020,70.36,4.5,110.2,0.08600000000000001,96,916,758
2016,1,3,12,30,101,913,20,28,1020,69.54,4.5,110.80000000000001,0.08600000000000001,101,913,787
2016,1,3,13,30,101,894,21,28,1020,69.9,4.5,109.60000000000001,0.08600000000000001,101,894,746
2016,1,3,14,30,96,855,21,28,1020,71.05,4.5,107.30000000000001,0.08600000000000001,96,855,637
2016,1,3,15,30,87,779,21,27,1020,76.74,4.4,104.7,0.08600000000000001,87,779,470
2016,1,3,16,30,70,630,21,26,1020,82.48,4.2,102.4,0.08600000000000001,70,630,265
2016,1,3,17,30,34,261,22,26,1020,84.31,3.9000000000000004,100.7,0.08600000000000001,34,261,60
2016,1,3,18,30,0,0,22,25,1020,91.77,3.8000000000000003,101.7,0.08600000000000001,0,0,0
2016,1,3,19,30,0,0,22,25,1020,92.84,3.9000000000000004,104.60000000000001,0.08600000000000001,0,0,0
2016,1,3,20,30,0,0,22,25,1020,93.62,4.1000000000000005,107.30000000000001,0.08600000000000001,0,0,0
2016,1,3,21,30,0,0,22,25,1020,94.09,4.2,108.7,0.08600000000000001,0,0,0
2016,1,3,22,30,0,0,22,25,1020,94.13,4.1000000000000005,109.4,0.08600000000000001,0,0,0
2016,1,3,23,30,0,0,22,25,1020,93.9,4,108.7,0.08600000000000001,0,0,0
2016,1,4,0,30,0,0,22,25,1020,93.47,3.8000000000000003,107.30000000000001,0.08600000000000001,0,0,0
2016,1,4,1,30,0,0,22,25,1020,92.82000000000001,3.7,105,0.08600000000000001,0,0,0
2016,1,4,2,30,0,0,22,24,1020,97.83,3.7,102.2,0.08600000000000001,0,0,0
2016,1,4,3,30,0,0,22,24,1020,97.15,3.7,101.60000000000001,0.08600000000000001,0,0,0
2016,1,4,4,30,0,0,22,24,1020,96.37,3.8000000000000003,102.60000000000001,0.08600000000000001,0,0,0
2016,1,4,5,30,0,0,22,24,1020,95.69,3.9000000000000004,105.80000000000001,0.08600000000000001,0,0,0
2016,1,4,6,30,0,0,22,25,1020,95.07000000000001,4,110,0.08600000000000001,0,0,0
2016,1,4,7,30,34,339,22,25,1020,90.7,4.2,113.60000000000001,0.08600000000000001,34,339,70
2016,1,4,8,30,65,672,22,26,1020,85.83,4.5,116.2,0.08600000000000001,65,672,279
2016,1,4,9,30,82,802,21,27,1020,78.16,4.7,121.2,0.08600000000000001,82,802,483
2016,1,4,10,30,288,308,21,28,1020,71.33,4.6000000000000005,124.80000000000001,0.08600000000000001,95,863,645
2016,1,4,11,30,103,890,20,28,1020,69.69,4.3,128.3,0.08600000000000001,103,890,748
2016,1,4,12,30,352,333,20,29,1020,64.52,4,131.8,0.08600000000000001,108,894,782
2016,1,4,13,30,353,237,20,29,1020,63.72,3.8000000000000003,134,0.08600000000000001,109,878,743
2016,1,4,14,30,103,842,20,29,1020,63.4,3.6,134.9,0.08600000000000001,103,842,637
2016,1,4,15,30,93,766,20,28,1020,67.32000000000001,3.3000000000000003,134.3,0.08600000000000001,93,766,471
2016,1,4,16,30,74,618,20,27,1020,72.07000000000001,2.9000000000000004,131.9,0.08600000000000001,74,618,267
2016,1,4,17,30,35,262,21,26,1020,79.81,2.7,127.4,0.08600000000000001,35,262,62
2016,1,4,18,30,0,0,21,26,1020,81.53,2.7,124,0.08600000000000001,0,0,0
2016,1,4,19,30,0,0,21,26,1020,82.69,2.8000000000000003,123,0.08600000000000001,0,0,0
2016,1,4,20,30,0,0,22,26,1020,83.53,2.9000000000000004,124.30000000000001,0.08600000000000001,0,0,0
2016,1,4,21,30,0,0,22,25,1020,89.28,2.9000000000000004,126.9,0.08600000000000001,0,0,0
2016,1,4,22,30,0,0,22,25,1020,89.61,2.8000000000000003,130.4,0.08600000000000001,0,0,0
2016,1,4,23,30,0,0,22,25,1020,89.72,2.7,133.70000000000002,0.08600000000000001,0,0,0
2016,1,5,0,30,0,0,22,25,1020,89.59,2.5,135.9,0.08600000000000001,0,0,0
2016,1,5,1,30,0,0,22,25,1020,89.18,2.3000000000000003,136.6,0.08600000000000001,0,0,0
2016,1,5,2,30,0,0,22,25,1020,88.64,2.1,133.4,0.08600000000000001,0,0,0
2016,1,5,3,30,0,0,21,25,1020,88.29,2,127.2,0.08600000000000001,0,0,0
2016,1,5,4,30,0,0,21,25,1020,88.31,2,119.9,0.08600000000000001,0,0,0
2016,1,5,5,30,0,0,21,25,1020,88.32000000000001,2.1,113.60000000000001,0.08600000000000001,0,0,0
2016,1,5,6,30,0,0,21,25,1020,88.31,2.2,109.9,0.08600000000000001,0,0,0
2016,1,5,7,30,36,297,22,25,1020,90.68,2.4000000000000004,109.30000000000001,0.08600000000000001,36,297,68
2016,1,5,8,30,72,639,22,26,1020,85.71000000000001,2.6,109.9,0.08600000000000001,72,639,275
2016,1,5,9,30,90,780,22,27,1020,79.19,2.5,110.10000000000001,0.08600000000000001,90,780,479
2016,1,5,10,30,100,851,21,28,1020,73.08,2.3000000000000003,106.4,0.08600000000000001,100,851,643
2016,1,5,11,30,105,884,21,28,1020,72.01,2.1,99.60000000000001,0.08600000000000001,105,884,746
2016,1,5,12,30,298,482,21,29,1020,67.34,2.1,91.5,0.08600000000000001,108,889,779
2016,1,5,13,30,349,268,21,29,1020,67.12,2.1,84.7,0.08600000000000001,108,872,739
2016,1,5,14,30,218,10,21,28,1020,71.48,2.3000000000000003,80.10000000000001,0.08600000000000001,112,811,628
2016,1,5,15,30,157,0,21,28,1020,72.32000000000001,2.6,76,0.08600000000000001,104,721,462
2016,1,5,16,30,88,0,21,27,1020,78.53,2.7,77.10000000000001,0.08600000000000001,82,566,260
2016,1,5,17,30,20,0,22,26,1020,86.66,2.7,80.80000000000001,0.08600000000000001,38,208,60
2016,1,5,18,30,0,0,22,26,1020,88.57000000000001,2.7,84.5,0.08600000000000001,0,0,0
2016,1,5,19,30,0,0,23,26,1020,89.24,2.8000000000000003,89.7,0.08600000000000001,0,0,0
2016,1,5,20,30,0,0,23,25,1020,95.01,2.9000000000000004,93.60000000000001,0.08600000000000001,0,0,0
2016,1,5,21,30,0,0,23,25,1020,94.94,2.8000000000000003,95.7,0.08600000000000001,0,0,0
2016,1,5,22,30,0,0,23,25,1020,94.58,2.7,97.30000000000001,0.08600000000000001,0,0,0
2016,1,5,23,30,0,0,23,25,1020,94.19,2.7,97.80000000000001,0.08600000000000001,0,0,0
2016,1,6,0,30,0,0,22,25,1020,93.84,2.6,97.7,0.08600000000000001,0,0,0
2016,1,6,1,30,0,0,22,25,1020,93.53,2.6,96.60000000000001,0.08600000000000001,0,0,0
2016,1,6,2,30,0,0,22,25,1020,93.15,2.6,94.7,0.08600000000000001,0,0,0
2016,1,6,3,30,0,0,22,25,1020,92.91,2.6,92.4,0.08600000000000001,0,0,0
2016,1,6,4,30,0,0,22,25,1020,92.61,2.6,89.9,0.08600000000000001,0,0,0
2016,1,6,5,30,0,0,22,25,1020,92.27,2.6,89.10000000000001,0.08600000000000001,0,0,0
2016,1,6,6,30,0,0,22,25,1020,92.25,2.8000000000000003,89.60000000000001,0.08600000000000001,0,0,0
2016,1,6,7,30,33,315,22,25,1020,94.04,3,90.5,0.08600000000000001,33,315,67
2016,1,6,8,30,68,637,23,26,1020,88.7,3.4000000000000004,91.9,0.08600000000000001,68,637,270
2016,1,6,9,30,221,91,22,27,1020,83.2,3.5,94.10000000000001,0.08600000000000001,90,761,469
2016,1,6,10,30,252,451,22,27,1020,82.44,3.6,96.2,0.08600000000000001,107,815,627
2016,1,6,11,30,297,31,22,28,1020,76.98,3.6,96.80000000000001,0.08600000000000001,122,834,727
2016,1,6,12,30,365,283,22,28,1020,76.87,3.7,96.10000000000001,0.08600000000000001,129,835,760
2016,1,6,13,30,197,4,22,28,1020,77.18,3.7,96.4,0.08600000000000001,127,822,724
2016,1,6,14,30,302,108,22,28,1020,77.65,3.8000000000000003,98.5,0.08600000000000001,134,752,614
2016,1,6,15,30,219,83,22,27,1020,82.89,3.9000000000000004,102.30000000000001,0.08600000000000001,119,671,454
2016,1,6,16,30,128,63,23,27,1020,83.58,3.8000000000000003,106.4,0.08600000000000001,88,535,258
2016,1,6,17,30,35,0,23,26,1020,90.22,3.6,107.7,0.08600000000000001,39,217,62
2016,1,6,18,30,0,0,23,26,1020,91.11,3.7,110.10000000000001,0.08600000000000001,0,0,0
2016,1,6,19,30,0,0,23,26,1020,91.47,3.8000000000000003,112.9,0.08600000000000001,0,0,0
2016,1,6,20,30,0,0,23,25,1020,97.28,3.8000000000000003,115.2,0.08600000000000001,0,0,0
2016,1,6,21,30,0,0,23,25,1020,97.11,3.7,117.7,0.08600000000000001,0,0,0
2016,1,6,22,30,0,0,23,25,1020,96.60000000000001,3.5,121.10000000000001,0.08600000000000001,0,0,0
2016,1,6,23,30,0,0,23,25,1020,95.92,3.3000000000000003,124.9,0.08600000000000001,0,0,0
2016,1,7,0,30,0,0,23,25,1020,95.3,3.3000000000000003,127.4,0.08600000000000001,0,0,0
2016,1,7,1,30,0,0,23,25,1020,94.72,3.3000000000000003,127.5,0.08600000000000001,0,0,0
2016,1,7,2,30,0,0,23,25,1020,94.18,3.2,125.7,0.08600000000000001,0,0,0
2016,1,7,3,30,0,0,22,25,1020,93.77,3.2,123.30000000000001,0.08600000000000001,0,0,0
2016,1,7,4,30,0,0,22,25,1020,93.43,3.2,120.10000000000001,0.08600000000000001,0,0,0
2016,1,7,5,30,0,0,22,25,1020,92.86,3.2,117.60000000000001,0.08600000000000001,0,0,0
2016,1,7,6,30,0,0,22,25,1020,92.28,3.4000000000000004,117,0.08600000000000001,0,0,0
2016,1,7,7,30,37,260,22,26,1020,88.5,3.9000000000000004,117.60000000000001,0.08600000000000001,37,260,64
2016,1,7,8,30,76,609,23,26,1020,89.34,4.3,118.80000000000001,0.08600000000000001,76,609,269
2016,1,7,9,30,95,756,22,27,1020,82.21000000000001,4.5,123.2,0.08600000000000001,95,756,472
2016,1,7,10,30,299,250,22,28,1020,75.53,4.5,127.80000000000001,0.08600000000000001,105,831,636
2016,1,7,11,30,106,879,22,28,1020,74.14,4.2,131.9,0.08600000000000001,106,879,744
2016,1,7,12,30,280,530,21,29,1020,68.91,3.8000000000000003,135.4,0.08600000000000001,107,890,781
2016,1,7,13,30,257,552,21,29,1020,68.16,3.6,137.4,0.08600000000000001,105,881,746
2016,1,7,14,30,103,839,21,29,1020,67.8,3.4000000000000004,137.8,0.08600000000000001,103,839,640
2016,1,7,15,30,92,770,21,28,1020,71.82000000000001,3.3000000000000003,137.6,0.08600000000000001,92,770,478
2016,1,7,16,30,73,629,21,28,1020,76.35000000000001,3,137.3,0.08600000000000001,73,629,274
2016,1,7,17,30,37,286,21,27,1020,83.41,2.9000000000000004,136.1,0.08600000000000001,37,286,68
2016,1,7,18,30,0,0,22,26,1020,85.29,2.9000000000000004,135.20000000000002,0.08600000000000001,0,0,0
2016,1,7,19,30,0,0,22,26,1020,86.21000000000001,3,135.1,0.08600000000000001,0,0,0
2016,1,7,20,30,0,0,22,26,1020,86.74,3,135.8,0.08600000000000001,0,0,0
2016,1,7,21,30,0,0,22,26,1020,92.45,3,137.4,0.08600000000000001,0,0,0
2016,1,7,22,30,0,0,22,25,1020,92.71000000000001,2.9000000000000004,139,0.08600000000000001,0,0,0
2016,1,7,23,30,0,0,22,25,1020,92.84,2.7,139.6,0.08600000000000001,0,0,0
2016,1,8,0,30,0,0,22,25,1020,92.74,2.6,139.4,0.08600000000000001,0,0,0
2016,1,8,1,30,0,0,22,25,1020,92.5,2.5,138.70000000000002,0.08600000000000001,0,0,0
2016,1,8,2,30,0,0,22,25,1020,92.2,2.4000000000000004,137.3,0.08600000000000001,0,0,0
2016,1,8,3,30,0,0,22,25,1020,91.93,2.3000000000000003,135.5,0.08600000000000001,0,0,0
2016,1,8,4,30,0,0,22,25,1020,91.58,2.2,135,0.08600000000000001,0,0,0
2016,1,8,5,30,0,0,22,25,1020,91.10000000000001,2.1,136.8,0.08600000000000001,0,0,0
2016,1,8,6,30,0,0,22,25,1020,90.67,2,139.20000000000002,0.08600000000000001,0,0,0
2016,1,8,7,30,37,246,22,26,1020,87.19,1.9000000000000001,142,0.08600000000000001,37,246,63
2016,1,8,8,30,78,592,22,26,1020,86.72,1.9000000000000001,140.8,0.08600000000000001,78,592,265
2016,1,8,9,30,96,746,22,27,1020,80.76,1.7000000000000002,137.6,0.08600000000000001,96,746,469
2016,1,8,10,30,106,824,22,28,1020,74.98,1.3,137.4,0.08600000000000001,106,824,633
2016,1,8,11,30,110,864,21,29,1020,69.32000000000001,0.8,129.6,0.08600000000000001,110,864,739
2016,1,8,12,30,111,877,21,29,1020,68.51,0.7000000000000001,89.4,0.08600000000000001,111,877,776
2016,1,8,13,30,108,867,21,29,1020,68.53,1.2000000000000002,42.7,0.08600000000000001,108,867,741
2016,1,8,14,30,103,830,21,29,1020,68.95,1.8,23.6,0.08600000000000001,103,830,637
2016,1,8,15,30,95,752,22,28,1020,74.25,2.3000000000000003,17.7,0.08600000000000001,95,752,473
2016,1,8,16,30,75,612,22,27,1020,79.86,2.4000000000000004,18.400000000000002,0.08600000000000001,75,612,272
2016,1,8,17,30,38,271,22,26,1020,87.28,2,23.1,0.08600000000000001,38,271,68
2016,1,8,18,30,0,0,23,26,1020,89.37,1.7000000000000002,32.1,0.08600000000000001,0,0,0
2016,1,8,19,30,0,0,23,26,1020,89.22,1.5,41.900000000000006,0.08600000000000001,0,0,0
2016,1,8,20,30,0,0,22,26,1020,88.65,1.5,45.400000000000006,0.08600000000000001,0,0,0
2016,1,8,21,30,0,0,22,26,1020,88.06,1.4000000000000001,43.7,0.08600000000000001,0,0,0
2016,1,8,22,30,0,0,22,26,1020,92.96000000000001,1.2000000000000002,43.400000000000006,0.08600000000000001,0,0,0
2016,1,8,23,30,0,0,22,25,1020,92.37,1.1,45.300000000000004,0.08600000000000001,0,0,0
2016,1,9,0,30,0,0,22,25,1020,91.83,0.9,49.800000000000004,0.08600000000000001,0,0,0
2016,1,9,1,30,0,0,22,25,1020,91.37,0.7000000000000001,58.300000000000004,0.08600000000000001,0,0,0
2016,1,9,2,30,0,0,22,25,1020,91.02,0.6000000000000001,62.2,0.08600000000000001,0,0,0
2016,1,9,3,30,0,0,22,25,1020,90.78,0.6000000000000001,49.5,0.08600000000000001,0,0,0
2016,1,9,4,30,0,0,22,25,1020,90.65,0.8,33.4,0.08600000000000001,0,0,0
2016,1,9,5,30,0,0,22,25,1020,90.44,0.9,28.3,0.08600000000000001,0,0,0
2016,1,9,6,30,0,0,22,25,1020,90.16,1,29.6,0.08600000000000001,0,0,0
2016,1,9,7,30,36,252,22,25,1020,92.21000000000001,1.1,36.5,0.08600000000000001,36,252,62
2016,1,9,8,30,74,606,22,26,1020,87.23,1.2000000000000002,48.800000000000004,0.08600000000000001,74,606,266
2016,1,9,9,30,90,761,22,26,1020,85.12,1.2000000000000002,56.300000000000004,0.08600000000000001,90,761,470
2016,1,9,10,30,97,842,21,27,1020,78.5,1.4000000000000001,57.6,0.08600000000000001,97,842,636
2016,1,9,11,30,98,888,21,28,1020,72.98,1.6,62.2,0.08600000000000001,98,888,745
2016,1,9,12,30,100,898,21,29,1020,68.96000000000001,1.7000000000000002,62.7,0.08600000000000001,100,898,782
2016,1,9,13,30,100,883,21,29,1020,69.14,1.9000000000000001,55.900000000000006,0.08600000000000001,100,883,747
2016,1,9,14,30,238,497,21,28,1020,73.69,2.2,45.900000000000006,0.08600000000000001,98,842,641
2016,1,9,15,30,90,767,22,28,1020,74.31,2.5,38.5,0.08600000000000001,90,767,478
2016,1,9,16,30,74,616,22,27,1020,80.75,2.7,35,0.08600000000000001,74,616,275
2016,1,9,17,30,39,268,22,26,1020,88.54,2.7,34.800000000000004,0.08600000000000001,39,268,69
2016,1,9,18,30,0,0,23,26,1020,90.46000000000001,2.7,38.300000000000004,0.08600000000000001,0,0,0
2016,1,9,19,30,0,0,23,26,1020,96.33,2.8000000000000003,42.800000000000004,0.08600000000000001,0,0,0
2016,1,9,20,30,0,0,23,25,1020,96.24000000000001,2.9000000000000004,44.800000000000004,0.085,0,0,0
2016,1,9,21,30,0,0,23,25,1020,95.82000000000001,3,45.800000000000004,0.085,0,0,0
2016,1,9,22,30,0,0,23,25,1020,95.13,2.9000000000000004,46.6,0.085,0,0,0
2016,1,9,23,30,0,0,23,25,1020,94.21000000000001,2.8000000000000003,49,0.085,0,0,0
2016,1,10,0,30,0,0,22,25,1020,93.29,2.7,53.6,0.085,0,0,0
2016,1,10,1,30,0,0,22,25,1020,92.78,2.6,57.1,0.085,0,0,0
2016,1,10,2,30,0,0,22,25,1020,92.12,2.4000000000000004,59.400000000000006,0.085,0,0,0
2016,1,10,3,30,0,0,22,25,1020,91.13,2.4000000000000004,61,0.085,0,0,0
2016,1,10,4,30,0,0,22,25,1020,90.46000000000001,2.3000000000000003,59.7,0.085,0,0,0
2016,1,10,5,30,0,0,22,25,1020,90.02,2.3000000000000003,56.2,0.085,0,0,0
2016,1,10,6,30,0,0,22,25,1020,89.82000000000001,2.3000000000000003,53.800000000000004,0.085,0,0,0
2016,1,10,7,30,35,14,22,25,1020,92.35000000000001,2.4000000000000004,54.800000000000004,0.085,29,376,68
2016,1,10,8,30,128,69,22,26,1020,87.78,2.4000000000000004,59.300000000000004,0.085,58,698,278
2016,1,10,9,30,225,171,22,27,1020,81.07000000000001,2.2,65.5,0.085,72,826,484
2016,1,10,10,30,293,292,22,27,1020,79.68,2.1,67.3,0.085,80,889,649
2016,1,10,11,30,284,487,22,28,1020,74.26,2.1,65.3,0.085,84,920,756
2016,1,10,12,30,289,514,21,29,1020,69.7,2.3000000000000003,61,0.085,88,927,793
2016,1,10,13,30,88,914,21,29,1020,69.62,2.5,56.1,0.085,88,914,758
2016,1,10,14,30,91,867,21,28,1020,73.97,2.7,52.7,0.085,91,867,652
2016,1,10,15,30,83,796,22,28,1020,74.55,2.9000000000000004,52,0.085,83,796,488
2016,1,10,16,30,67,663,22,27,1020,80.18,3,52.5,0.085,67,663,284
2016,1,10,17,30,35,343,22,26,1020,87.46000000000001,3,53.6,0.085,35,343,75
2016,1,10,18,30,0,0,23,26,1020,89.49,3,57.2,0.085,0,0,0
2016,1,10,19,30,0,0,23,25,1020,95.60000000000001,3.1,62.2,0.085,0,0,0
2016,1,10,20,30,0,0,23,25,1020,95.73,3.2,65.8,0.085,0,0,0
2016,1,10,21,30,0,0,23,25,1020,95.64,3.2,67.60000000000001,0.085,0,0,0
2016,1,10,22,30,0,0,23,25,1020,95.24,3.1,67.60000000000001,0.085,0,0,0
2016,1,10,23,30,0,0,23,25,1020,94.60000000000001,3,67,0.085,0,0,0
2016,1,11,0,30,0,0,22,25,1020,94.05,2.9000000000000004,64.9,0.085,0,0,0
2016,1,11,1,30,0,0,22,24,1020,99.14,2.8000000000000003,61.2,0.085,0,0,0
2016,1,11,2,30,0,0,22,24,1020,98.16,2.8000000000000003,56.6,0.085,0,0,0
