Location,City,Region,Country,Latitude,Longitude,Time Zone,Elevation,Source
433710,Trivandrum,IND,India,8.480000,76.950000,5.5,64,IWEC
Year,Month,Day,Hour,Beam,Diffuse,Tdry,Tdew,Pres,Wdir,Wspd,Aod,Pwp,Alb
1994,1,1,0,0,0,25.6,22.4,1005,999,0,0.21,99.9,0.12
1994,1,1,1,0,0,25.4,22.6,1005,999,0,0.21,99.9,0.12
1994,1,1,2,0,0,25.1,22.7,1004,999,0,0.21,99.9,0.12
1994,1,1,3,0,0,24.8,22.7,1004,999,0,0.21,99.9,0.12
1994,1,1,4,0,0,24.4,22.6,1004,999,0,0.21,99.9,0.12
1994,1,1,5,0,0,24,22.5,1004,0,0,0.21,99.9,0.12
1994,1,1,6,0,4,24.7,22.5,1004,999,0.3,0.21,99.9,0.12
1994,1,1,7,114,77,25.5,22.7,1005,999,0.7,0.21,99.9,0.12
1994,1,1,8,456,139,26.2,23,1006,50,1,0.21,99.9,0.12
1994,1,1,9,690,146,27.8,21.9,1005,999,0.7,0.21,99.9,0.12
1994,1,1,10,829,130,29.4,20.7,1005,999,0.3,0.21,99.9,0.12
1994,1,1,11,903,112,31,19.4,1004,0,0,0.21,99.9,0.12
1994,1,1,12,908,118,31,20.9,1003,999,0.7,0.21,99.9,0.12
1994,1,1,13,893,115,31,22.2,1003,999,1.4,0.21,99.9,0.12
1994,1,1,14,815,129,31,23.5,1002,50,2.1,0.21,99.9,0.12
1994,1,1,15,701,123,30.4,23.3,1002,999,2.1,0.21,99.9,0.12
1994,1,1,16,414,131,29.8,23,1002,999,2.1,0.21,99.9,0.12
1994,1,1,17,73,58,29.2,22.8,1002,270,2.1,0.21,99.9,0.12
1994,1,1,18,0,1,28.5,22.9,1003,999,1.4,0.21,99.9,0.12
1994,1,1,19,0,0,27.9,23,1003,999,0.7,0.21,99.9,0.12
1994,1,1,20,0,0,27.2,23.1,1004,0,0,0.21,99.9,0.12
1994,1,1,21,0,0,26.6,23.4,1004,999,0,0.21,99.9,0.12
1994,1,1,22,0,0,26.1,23.6,1004,999,0,0.21,99.9,0.12
1994,1,1,23,0,0,25.5,23.9,1004,0,0,0.21,99.9,0.12
1994,1,2,0,0,0,25.1,23.7,1004,999,0,0.21,99.9,0.12
1994,1,2,1,0,0,24.8,23.4,1004,999,0,0.21,99.9,0.12
1994,1,2,2,0,0,24.4,23.2,1003,0,0,0.21,99.9,0.12
1994,1,2,3,0,0,24.1,23,1003,999,0,0.21,99.9,0.12
1994,1,2,4,0,0,23.8,22.9,1003,999,0,0.21,99.9,0.12
1994,1,2,5,0,0,23.5,22.7,1003,0,0,0.21,99.9,0.12
1994,1,2,6,0,3,24.2,22.3,1004,999,0,0.21,99.9,0.12
1994,1,2,7,90,76,24.9,21.9,1004,999,0,0.21,99.9,0.12
1994,1,2,8,390,151,25.6,21.4,1005,0,0,0.21,99.9,0.12
1994,1,2,9,627,173,27.7,20.9,1005,999,0.5,0.21,99.9,0.12
1994,1,2,10,762,175,29.9,20.4,1004,999,1,0.21,99.9,0.12
1994,1,2,11,866,143,32,19.9,1004,999,1.5,0.21,99.9,0.12
1994,1,2,12,909,118,31.7,21.4,1003,999,1.5,0.21,99.9,0.12
1994,1,2,13,893,115,31.3,22.8,1002,999,1.5,0.21,99.9,0.12
1994,1,2,14,814,130,31,24.1,1002,250,1.5,0.21,99.9,0.12
1994,1,2,15,713,118,30.4,24,1002,999,1.3,0.21,99.9,0.12
1994,1,2,16,416,132,29.8,23.8,1002,999,1.2,0.21,99.9,0.12
1994,1,2,17,76,59,29.2,23.7,1002,270,1,0.21,99.9,0.12
1994,1,2,18,0,1,28.6,23.7,1003,999,0.8,0.21,99.9,0.12
1994,1,2,19,0,0,28,23.8,1003,999,0.7,0.21,99.9,0.12
1994,1,2,20,0,0,27.4,23.8,1004,999,0.5,0.21,99.9,0.12
1994,1,2,21,0,0,26.8,23.8,1004,999,0.3,0.21,99.9,0.12
1994,1,2,22,0,0,26.2,23.9,1004,999,0.2,0.21,99.9,0.12
1994,1,2,23,0,0,25.6,23.9,1005,0,0,0.21,99.9,0.12
1994,1,3,0,0,0,24.8,23,1004,999,0,0.209,99.9,0.12
1994,1,3,1,0,0,24,22,1004,999,0,0.209,99.9,0.12
1994,1,3,2,0,0,23.2,21,1003,0,0,0.209,99.9,0.12
1994,1,3,3,0,0,23.5,21.7,1003,999,0,0.209,99.9,0.12
1994,1,3,4,0,0,23.7,22.4,1003,999,0,0.209,99.9,0.12
1994,1,3,5,0,0,24,23.1,1004,0,0,0.209,99.9,0.12
1994,1,3,6,0,3,24.6,23.1,1004,999,0,0.209,99.9,0.12
1994,1,3,7,96,76,25.2,23.2,1005,999,0,0.209,99.9,0.12
1994,1,3,8,386,151,25.8,23.2,1005,0,0,0.209,99.9,0.12
1994,1,3,9,600,181,27.3,22,1005,999,0.7,0.209,99.9,0.12
1994,1,3,10,725,191,28.7,20.6,1005,999,1.4,0.209,99.9,0.12
1994,1,3,11,832,161,30.2,19.2,1005,90,2.1,0.209,99.9,0.12
1994,1,3,12,885,132,30.4,20.7,1004,999,1.9,0.209,99.9,0.12
1994,1,3,13,880,123,30.5,22,1003,999,1.7,0.209,99.9,0.12
1994,1,3,14,803,138,30.7,23.3,1002,230,1.5,0.209,99.9,0.12
1994,1,3,15,714,118,30,23.4,1002,999,1.5,0.209,99.9,0.12
1994,1,3,16,421,132,29.3,23.4,1002,999,1.5,0.209,99.9,0.12
1994,1,3,17,82,59,28.6,23.5,1002,250,1.5,0.209,99.9,0.12
1994,1,3,18,0,1,28,23.6,1003,999,1,0.209,99.9,0.12
1994,1,3,19,0,0,27.3,23.6,1004,999,0.5,0.209,99.9,0.12
1994,1,3,20,0,0,26.6,23.7,1004,0,0,0.209,99.9,0.12
1994,1,3,21,0,0,26.1,23.6,1004,999,0,0.209,99.9,0.12
1994,1,3,22,0,0,25.5,23.6,1004,999,0,0.209,99.9,0.12
1994,1,3,23,0,0,25,23.5,1004,0,0,0.209,99.9,0.12
1994,1,4,0,0,0,24.6,23.3,1004,999,0,0.209,99.9,0.12
1994,1,4,1,0,0,24.2,23.1,1004,999,0,0.209,99.9,0.12
1994,1,4,2,0,0,23.8,22.9,1003,0,0,0.209,99.9,0.12
1994,1,4,3,0,0,23.6,22.8,1003,999,0.5,0.209,99.9,0.12
1994,1,4,4,0,0,23.4,22.7,1003,999,1,0.209,99.9,0.12
1994,1,4,5,0,0,23.2,22.6,1004,90,1.5,0.209,99.9,0.12
1994,1,4,6,0,3,23.8,22.9,1004,999,1,0.209,99.9,0.12
1994,1,4,7,111,75,24.4,23.2,1005,999,0.5,0.209,99.9,0.12
1994,1,4,8,412,156,25,23.5,1006,0,0,0.209,99.9,0.12
1994,1,4,9,695,143,27,22.4,1005,999,0,0.209,99.9,0.12
1994,1,4,10,837,126,29,21.1,1005,999,0,0.209,99.9,0.12
1994,1,4,11,912,107,31,19.8,1005,0,0,0.209,99.9,0.12
1994,1,4,12,915,115,31.1,20.9,1004,999,0.5,0.209,99.9,0.12
1994,1,4,13,897,114,31.1,21.9,1003,999,1,0.209,99.9,0.12
1994,1,4,14,814,132,31.2,22.8,1002,360,1.5,0.209,99.9,0.12
1994,1,4,15,717,117,30.4,22.9,1002,999,1.3,0.209,99.9,0.12
1994,1,4,16,424,132,29.7,22.9,1002,999,1.2,0.209,99.9,0.12
1994,1,4,17,85,60,28.9,23,1003,999,1,0.209,99.9,0.12
1994,1,4,18,0,1,28.1,23,1003,999,0.8,0.209,99.9,0.12
1994,1,4,19,0,0,27.4,23.1,1003,999,0.7,0.209,99.9,0.12
1994,1,4,20,0,0,26.6,23.1,1004,270,0.5,0.209,99.9,0.12
1994,1,4,21,0,0,26.2,23.2,1004,999,0.3,0.209,99.9,0.12
1994,1,4,22,0,0,25.8,23.2,1004,999,0.2,0.209,99.9,0.12
1994,1,4,23,0,0,25.4,23.3,1004,0,0,0.209,99.9,0.12
1994,1,5,0,0,0,24.9,23.2,1004,999,0,0.209,99.9,0.12
1994,1,5,1,0,0,24.3,23,1003,999,0,0.209,99.9,0.12
1994,1,5,2,0,0,23.8,22.9,1003,0,0,0.209,99.9,0.12
1994,1,5,3,0,0,23.7,22.7,1003,999,0,0.209,99.9,0.12
1994,1,5,4,0,0,23.7,22.6,1002,999,0,0.209,99.9,0.12
1994,1,5,5,0,0,23.6,22.4,1002,0,0,0.209,99.9,0.12
1994,1,5,6,0,3,24.1,22.8,1003,999,0,0.209,99.9,0.12
1994,1,5,7,109,75,24.5,23.1,1003,999,0,0.209,99.9,0.12
1994,1,5,8,411,156,25,23.5,1004,0,0,0.209,99.9,0.12
1994,1,5,9,696,143,27.2,22,1003,999,0.2,0.209,99.9,0.12
1994,1,5,10,841,124,29.3,20.4,1003,999,0.5,0.209,99.9,0.12
1994,1,5,11,883,133,31.5,18.5,1002,999,0.7,0.209,99.9,0.12
1994,1,5,12,922,111,31.3,19.6,1002,999,1.2,0.209,99.9,0.12
1994,1,5,13,906,109,31.2,20.7,1001,999,1.7,0.209,99.9,0.12
1994,1,5,14,829,125,31.1,21.6,1000,999,2.2,0.209,99.9,0.12
1994,1,5,15,727,115,30.5,22.1,1000,999,2.3,0.209,99.9,0.12
1994,1,5,16,430,132,30,22.6,1000,999,2.4,0.209,99.9,0.12
1994,1,5,17,89,61,29.4,23,1000,270,2.6,0.209,99.9,0.12
1994,1,5,18,0,1,28.6,23,1001,999,1.7,0.209,99.9,0.12
1994,1,5,19,0,0,27.7,22.9,1002,999,0.9,0.209,99.9,0.12
1994,1,5,20,0,0,26.9,22.9,1002,0,0,0.209,99.9,0.12
1994,1,5,21,0,0,26.5,23.1,1002,999,0,0.209,99.9,0.12
1994,1,5,22,0,0,26,23.4,1002,999,0,0.209,99.9,0.12
1994,1,5,23,0,0,25.6,23.6,1002,0,0,0.209,99.9,0.12
1994,1,6,0,0,0,25.2,23.5,1002,999,0,0.209,99.9,0.12
1994,1,6,1,0,0,24.8,23.3,1001,999,0,0.209,99.9,0.12
1994,1,6,2,0,0,24.4,23.2,1001,0,0,0.209,99.9,0.12
1994,1,6,3,0,0,24.2,23.2,1001,999,0,0.209,99.9,0.12
1994,1,6,4,0,0,24.1,23.1,1001,999,0,0.209,99.9,0.12
1994,1,6,5,0,0,23.9,23.1,1001,0,0,0.209,99.9,0.12
1994,1,6,6,0,3,24.5,22.9,1002,999,0.5,0.209,99.9,0.12
1994,1,6,7,106,74,25,22.8,1003,999,1,0.209,99.9,0.12
1994,1,6,8,413,155,25.6,22.6,1004,50,1.5,0.209,99.9,0.12
1994,1,6,9,700,141,27.8,20.8,1003,999,1.5,0.209,99.9,0.12
1994,1,6,10,848,120,30,18.7,1003,999,1.5,0.209,99.9,0.12
1994,1,6,11,847,166,32.2,16.4,1003,360,1.5,0.209,99.9,0.12
1994,1,6,12,927,109,31.7,17.8,1002,999,1.5,0.209,99.9,0.12
1994,1,6,13,897,114,31.3,19,1002,999,1.5,0.209,99.9,0.12
1994,1,6,14,794,142,30.8,20.2,1002,999,1.5,0.209,99.9,0.12
1994,1,6,15,627,156,30.3,21.3,1001,999,1.5,0.209,99.9,0.12
1994,1,6,16,337,148,29.9,22.3,1001,999,1.5,0.209,99.9,0.12
1994,1,6,17,34,61,29.4,23.3,1001,230,1.5,0.209,99.9,0.12
1994,1,6,18,0,1,28.8,23.5,1002,999,1,0.209,99.9,0.12
