Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY2,24013,Minot,ND,USA,48.266667,-101.283333,-6,522
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
1988,1,1,0,0,0,0,-18.3,-21.7,75,962,8.2,290,0
1988,1,1,1,0,0,0,-18.9,-21.7,79,963,5.7,290,0
1988,1,1,2,0,0,0,-20,-22.2,83,963,7.7,280,0
1988,1,1,3,0,0,0,-20,-22.8,79,964,8.2,280,0
1988,1,1,4,0,0,0,-20.6,-23.3,79,964,7.2,270,0
1988,1,1,5,0,0,0,-20.6,-23.9,75,965,6.7,280,0
1988,1,1,6,0,0,0,-20.6,-23.9,75,965,8.8,280,0
1988,1,1,7,0,0,0,-21.1,-23.9,79,965,8.2,280,0
1988,1,1,8,15,114,4,-21.7,-24.4,78,965,7.2,240,0
1988,1,1,9,78,551,18,-20,-23.3,75,965,6.7,250,0
1988,1,1,10,184,724,30,-17.8,-22.2,69,965,7.7,260,0
1988,1,1,11,264,748,50,-15.6,-20.6,66,964,7.2,250,0
1988,1,1,12,301,744,64,-13.9,-19.4,63,963,8.2,240,0
1988,1,1,13,295,789,50,-11.7,-20,50,962,5.7,240,0
1988,1,1,14,132,221,74,-11.1,-18.9,53,960,4.6,230,0
1988,1,1,15,113,232,73,-11.1,-18.3,56,959,8.2,220,0
1988,1,1,16,33,37,30,-11.7,-17.2,64,958,8.2,220,0
1988,1,1,17,0,0,0,-10.6,-16.7,61,957,8.8,220,0
1988,1,1,18,0,0,0,-8.9,-16.7,54,955,10.3,230,0
1988,1,1,19,0,0,0,-8.9,-16.1,56,954,9.3,240,0
1988,1,1,20,0,0,0,-8.3,-15,59,954,9.3,280,0
1988,1,1,21,0,0,0,-8.3,-13.3,68,955,9.3,290,0
1988,1,1,22,0,0,0,-9.4,-15,64,955,10.3,300,0
1988,1,1,23,0,0,0,-9.4,-15,64,956,7.7,280,0
1988,1,2,0,0,0,0,-8.9,-13.9,68,955,8.8,260,0
1988,1,2,1,0,0,0,-8.3,-13.9,65,955,11.8,290,0
1988,1,2,2,0,0,0,-10.6,-13.3,80,956,8.8,280,0
1988,1,2,3,0,0,0,-11.1,-14.4,77,956,7.2,290,0
1988,1,2,4,0,0,0,-12.2,-15.6,77,956,5.7,290,0
1988,1,2,5,0,0,0,-12.8,-15.6,80,956,6.2,280,0
1988,1,2,6,0,0,0,-13.9,-16.1,84,956,4.6,270,0
1988,1,2,7,0,0,0,-13.3,-15.6,84,955,3.6,240,0
1988,1,2,8,7,6,7,-12.2,-14.4,84,955,4.1,250,0
1988,1,2,9,58,46,53,-10.6,-13.3,80,954,4.1,240,0
1988,1,2,10,139,251,85,-9.4,-13.3,74,954,5.2,240,0
1988,1,2,11,140,142,99,-8.9,-12.8,74,953,4.1,230,0
1988,1,2,12,197,99,165,-7.2,-12.2,68,951,3.6,210,0
1988,1,2,13,206,268,122,-5.6,-11.7,63,949,6.2,200,0
1988,1,2,14,176,209,121,-4.4,-11.1,60,948,6.7,240,0
1988,1,2,15,71,57,61,-5.6,-11.1,65,949,9.3,280,0
1988,1,2,16,17,9,16,-7.8,-12.8,68,950,10.3,280,0
1988,1,2,17,0,0,0,-7.8,-13.3,65,950,10.3,270,0
1988,1,2,18,0,0,0,-8.3,-12.8,71,950,9.3,280,0
1988,1,2,19,0,0,0,-8.9,-13.3,71,951,8.2,270,0
1988,1,2,20,0,0,0,-10,-13.3,77,951,7.7,270,0
1988,1,2,21,0,0,0,-10.6,-13.9,77,951,7.7,270,0
1988,1,2,22,0,0,0,-10.6,-13.9,77,951,9.3,270,0
1988,1,2,23,0,0,0,-11.1,-13.9,80,952,9.3,270,0
1988,1,3,0,0,0,0,-11.1,-14.4,77,952,9.3,280,0
1988,1,3,1,0,0,0,-13.9,-20,60,953,11.3,300,0
1988,1,3,2,0,0,0,-15.6,-20.6,66,954,8.2,290,0
1988,1,3,3,0,0,0,-16.1,-20,72,954,7.2,280,0
1988,1,3,4,0,0,0,-17.2,-21.7,69,955,8.2,290,0
1988,1,3,5,0,0,0,-17.8,-22.2,69,956,9.3,290,0
1988,1,3,6,0,0,0,-18.3,-22.8,68,956,10.3,290,0
1988,1,3,7,0,0,0,-18.9,-24.4,62,956,10.3,290,0
1988,1,3,8,15,113,5,-18.9,-24.4,62,956,9.3,280,0
1988,1,3,9,79,570,18,-18.9,-24.4,62,957,8.8,280,0
1988,1,3,10,165,544,48,-18.9,-25,59,958,9.3,280,0
1988,1,3,11,241,575,75,-18.3,-24.4,59,957,10.8,300,0
1988,1,3,12,273,679,55,-17.2,-24.4,54,957,11.3,290,0
1988,1,3,13,279,641,78,-16.7,-24.4,51,956,9.3,280,0
1988,1,3,14,213,542,70,-18.3,-26.7,48,957,13.4,290,0
1988,1,3,15,136,494,47,-18.9,-25.6,56,957,12.9,300,0
1988,1,3,16,38,227,22,-20.6,-25.6,65,959,10.3,290,0
1988,1,3,17,0,0,0,-21.7,-28.9,52,959,12.9,300,0
1988,1,3,18,0,0,0,-22.8,-28.9,58,960,12.9,300,0
1988,1,3,19,0,0,0,-23.9,-30.6,54,960,12.9,300,0
1988,1,3,20,0,0,0,-25,-31.1,57,961,12.4,300,0
1988,1,3,21,0,0,0,-26.1,-32.8,54,963,12.9,310,0
1988,1,3,22,0,0,0,-26.7,-32.8,56,964,13.4,300,0
1988,1,3,23,0,0,0,-26.7,-32.8,56,965,13.4,300,0
1988,1,4,0,0,0,0,-26.7,-31.7,63,965,10.3,290,0
1988,1,4,1,0,0,0,-27.2,-32.2,63,965,9.8,290,0
1988,1,4,2,0,0,0,-27.2,-32.8,59,966,10.3,290,0
1988,1,4,3,0,0,0,-27.2,-32.8,59,967,10.3,290,0
1988,1,4,4,0,0,0,-27.2,-32.2,63,967,10.3,290,0
1988,1,4,5,0,0,0,-27.2,-32.8,59,967,7.7,290,0
1988,1,4,6,0,0,0,-27.2,-32.2,63,967,10.3,290,0
1988,1,4,7,0,0,0,-27.2,-32.8,59,968,11.3,300,0
1988,1,4,8,14,95,5,-27.8,-32.8,62,968,10.3,290,0
1988,1,4,9,78,527,20,-26.7,-32.2,59,969,10.8,290,0
1988,1,4,10,188,735,29,-25.6,-31.7,57,970,10.3,300,0
1988,1,4,11,272,819,35,-24.4,-31.1,54,970,10.3,300,0
1988,1,4,12,313,852,38,-23.3,-31.1,49,970,9.3,300,0
1988,1,4,13,307,854,38,-22.8,-31.7,44,970,9.3,290,0
1988,1,4,14,249,808,34,-22.2,-31.1,44,970,9.3,290,0
