Location,City,Region,Country,Latitude,Longitude,Time Zone,Elevation,Source
616410,Dakar,SEN,Senegal,14.730000,-17.500000,0.0,24,IWEC
Year,Month,Day,Hour,Beam,Diffuse,Tdry,Tdew,Pres,Wdir,Wspd,Aod,Pwp,Alb
1994,1,1,0,0,0,19.6,15.9,1011,30,4.1,0.151,99.9,0.14
1994,1,1,1,0,0,19.4,14.6,1012,30,3.6,0.151,99.9,0.14
1994,1,1,2,0,0,19.3,13.2,1012,30,2.1,0.151,99.9,0.14
1994,1,1,3,0,0,19.2,11.8,1012,999,2.9,0.151,99.9,0.14
1994,1,1,4,0,0,19.2,10.6,1012,999,3.8,0.151,99.9,0.14
1994,1,1,5,0,0,19.2,9.5,1012,40,4.6,0.151,99.9,0.14
1994,1,1,6,0,0,19,2,1012,80,5.1,0.151,99.9,0.14
1994,1,1,7,0,3,19,-1,1012,70,4.6,0.151,99.9,0.14
1994,1,1,8,0,64,19,2.1,1013,70,4.6,0.151,99.9,0.14
1994,1,1,9,50,176,22,-1,1012,100,7.2,0.151,99.9,0.14
1994,1,1,10,60,287,25,0,1012,100,8.2,0.151,99.9,0.14
1994,1,1,11,66,371,26.8,-0.8,1011,70,6.7,0.151,99.9,0.14
1994,1,1,12,531,400,28,1,1010,110,6.7,0.151,99.9,0.14
1994,1,1,13,873,143,30,-1,1010,110,5.7,0.151,99.9,0.14
1994,1,1,14,543,289,31,8.2,1009,340,2.1,0.151,99.9,0.14
1994,1,1,15,587,195,29,8,1009,30,4.1,0.151,99.9,0.14
1994,1,1,16,646,116,27,11,1009,20,3.1,0.151,99.9,0.14
1994,1,1,17,347,105,24.8,12.4,1010,340,2.1,0.151,99.9,0.14
1994,1,1,18,0,23,22,16,1010,20,4.1,0.151,99.9,0.14
1994,1,1,19,0,0,21,16,1011,30,4.6,0.151,99.9,0.14
1994,1,1,20,0,0,20.6,16.3,1012,20,3.6,0.151,99.9,0.14
1994,1,1,21,0,0,21,17,1012,40,4.6,0.151,99.9,0.14
1994,1,1,22,0,0,21,17,1012,40,4.1,0.151,99.9,0.14
1994,1,1,23,0,0,20.5,17.3,1012,20,2.6,0.151,99.9,0.14
1994,1,2,0,0,0,20,17,1012,50,4.6,0.152,99.9,0.14
1994,1,2,1,0,0,20,14,1012,40,3.1,0.152,99.9,0.14
1994,1,2,2,0,0,19.6,12.5,1012,40,2.6,0.152,99.9,0.14
1994,1,2,3,0,0,21,8,1012,50,4.6,0.152,99.9,0.14
1994,1,2,4,0,0,21,5,1011,70,5.1,0.152,99.9,0.14
1994,1,2,5,0,0,19,6.3,1011,50,3.6,0.152,99.9,0.14
1994,1,2,6,0,0,20,-1,1011,80,3.6,0.152,99.9,0.14
1994,1,2,7,0,3,19,-1,1011,80,3.6,0.152,99.9,0.14
1994,1,2,8,26,74,19.8,-0.1,1012,60,2.6,0.152,99.9,0.14
1994,1,2,9,318,178,23,1,1012,80,4.1,0.152,99.9,0.14
1994,1,2,10,21,213,25,-1,1012,100,6.7,0.152,99.9,0.14
1994,1,2,11,10,290,26.1,-11.4,1012,20,4.1,0.152,99.9,0.14
1994,1,2,12,8,328,26,-7,1012,30,4.6,0.152,99.9,0.14
1994,1,2,13,8,331,24,2.3,1011,350,5.7,0.152,99.9,0.14
1994,1,2,14,24,292,24,8,1011,350,6.7,0.152,99.9,0.14
1994,1,2,15,447,281,24,13,1011,360,8.2,0.152,99.9,0.14
1994,1,2,16,623,125,22,15,1010,360,7.7,0.152,99.9,0.14
1994,1,2,17,204,109,22.1,14.9,1010,20,4.1,0.152,99.9,0.14
1994,1,2,18,0,20,21,15.3,1010,999,4.1,0.152,99.9,0.14
1994,1,2,19,0,0,20,17,1010,30,4.1,0.152,99.9,0.14
1994,1,2,20,0,0,20,17,1011,30,4.6,0.152,99.9,0.14
1994,1,2,21,0,0,20,17,1011,40,4.1,0.152,99.9,0.14
1994,1,2,22,0,0,20,17,1011,30,3.6,0.152,99.9,0.14
1994,1,2,23,0,0,19.9,16.8,1012,20,2.6,0.152,99.9,0.14
1994,1,3,0,0,0,20,15,1011,50,3.6,0.152,99.9,0.14
1994,1,3,1,0,0,21,13,1011,60,4.6,0.152,99.9,0.14
1994,1,3,2,0,0,19.3,14,1011,40,2.1,0.152,99.9,0.14
1994,1,3,3,0,0,20,6,1011,60,3.1,0.152,99.9,0.14
1994,1,3,4,0,0,20,6,1011,50,2.6,0.152,99.9,0.14
1994,1,3,5,0,0,18.5,7.3,1010,40,2.1,0.152,99.9,0.14
