Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY3,723066,Goldsboro Seymour Johnson Afb,NC,USA,35.350000,-77.967000,-5,33
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Albedo
1994,1,1,0,0,0,0,-3.4,-6.7,75,1026,2.5,70,0.16
1994,1,1,1,0,0,0,-4.5,-6.7,83,1026,2,90,0.16
1994,1,1,2,0,0,0,-3.9,-6.2,82,1026,1.5,100,0.16
1994,1,1,3,0,0,0,-4.5,-6.2,86,1026,1,260,0.16
1994,1,1,4,0,0,0,-5,-6.7,86,1026,1.5,70,0.16
1994,1,1,5,0,0,0,-5.6,-7.3,86,1025,3.6,80,0.16
1994,1,1,6,0,0,0,-4.5,-6.7,83,1026,2,70,0.16
1994,1,1,7,7,0,7,-4.5,-6.2,86,1026,2,90,0.16
1994,1,1,8,62,0,62,-1.7,-3.9,83,1025,1.5,100,0.16
1994,1,1,9,123,0,123,2.2,-1.7,74,1025,2,140,0.16
1994,1,1,10,170,0,170,6.1,-3.4,49,1024,1.5,300,0.16
1994,1,1,11,158,0,158,7.2,-2.3,50,1022,3,110,0.16
1994,1,1,12,162,0,162,10,0.5,52,1021,4.1,160,0.16
1994,1,1,13,149,0,149,12.2,3.8,56,1020,3.6,170,0.16
1994,1,1,14,119,0,119,12.2,5,61,1019,3.6,160,0.16
1994,1,1,15,76,0,76,12.2,5.5,64,1017,2.5,120,0.16
1994,1,1,16,32,0,32,12.2,6.7,69,1016,3.1,130,0.16
1994,1,1,17,0,0,0,12.2,7.7,74,1015,3,140,0.16
1994,1,1,18,0,0,0,12.2,8.8,80,1015,2.5,160,0.16
1994,1,1,19,0,0,0,11.6,10.5,93,1015,2.5,170,0.16
1994,1,1,20,0,0,0,10.5,10,97,1015,3,280,0.16
1994,1,1,21,0,0,0,11.6,11.1,97,1014,2.5,170,0.16
1994,1,1,22,0,0,0,11.1,11.1,100,1013,2.5,170,0.16
1994,1,1,23,0,0,0,11.6,11.6,100,1013,1,230,0.16
1994,1,2,0,0,0,0,10.5,10,97,1012,2,290,0.16
1994,1,2,1,0,0,0,9.4,8.3,93,1011,2.5,330,0.16
1994,1,2,2,0,0,0,8.8,7.7,93,1011,3.6,330,0.16
1994,1,2,3,0,0,0,8.3,7.7,96,1010,2,270,0.16
1994,1,2,4,0,0,0,7.7,7.2,97,1010,3,300,0.16
1994,1,2,5,0,0,0,7.2,6.6,96,1011,3,310,0.16
1994,1,2,6,0,0,0,6.6,5.5,93,1011,3,280,0.16
1994,1,2,7,4,0,4,6.1,5.5,96,1012,2.5,260,0.16
1994,1,2,8,100,23,95,6.1,5,93,1013,2.5,280,0.16
1994,1,2,9,187,35,175,6.1,5,93,1014,2.5,290,0.16
1994,1,2,10,180,74,147,7.7,5.5,86,1013,2,320,0.16
1994,1,2,11,443,597,138,10.6,5.6,71,1012,2.1,10,0.16
1994,1,2,12,482,725,103,12.2,5,61,1012,2.5,20,0.16
1994,1,2,13,427,620,125,13.8,5,55,1012,1.5,10,0.16
1994,1,2,14,364,720,76,13.8,5,55,1012,3,20,0.16
1994,1,2,15,228,536,82,13.3,5,57,1012,3,60,0.16
1994,1,2,16,64,286,32,11.6,5,64,1013,2,50,0.16
1994,1,2,17,0,16,0,9.4,5.5,77,1013,1,80,0.16
1994,1,2,18,0,0,0,7.8,5.6,86,1014,1.5,70,0.16
1994,1,2,19,0,0,0,7.7,5,83,1013,5.1,80,0.16
1994,1,2,20,0,0,0,7.2,3.8,79,1014,4.1,90,0.16
1994,1,2,21,0,0,0,6.6,3.3,79,1014,4.1,80,0.16
1994,1,2,22,0,0,0,6.1,2.2,76,1013,4.6,80,0.16
1994,1,2,23,0,0,0,4.4,1.1,79,1014,2.5,50,0.16
1994,1,3,0,0,0,0,4.4,1.1,79,1013,2,50,0.16
1994,1,3,1,0,0,0,3.3,0.5,82,1013,1.5,60,0.16
1994,1,3,2,0,0,0,4.4,1.1,79,1013,2,350,0.16
1994,1,3,3,0,0,0,5,1.1,76,1013,2,30,0.16
1994,1,3,4,0,0,0,5.5,1.6,76,1012,5.6,50,0.16
1994,1,3,5,0,0,0,6.1,2.2,76,1011,4.6,60,0.16
1994,1,3,6,0,0,0,6.1,2.7,79,1011,4.6,40,0.16
1994,1,3,7,6,0,6,6.1,3.3,82,1011,4.1,50,0.16
1994,1,3,8,44,0,44,6.6,3.3,79,1011,4.1,20,0.16
1994,1,3,9,91,0,91,7.7,3.8,76,1011,5.6,50,0.16
1994,1,3,10,129,0,129,8.8,5,77,1009,5.1,50,0.16
1994,1,3,11,152,0,152,10,5,71,1008,5.1,50,0.16
1994,1,3,12,157,0,157,10.6,5.6,71,1006,6.2,20,0.16
1994,1,3,13,143,0,143,10.5,5.5,71,1004,6.1,40,0.16
1994,1,3,14,113,0,113,10,5.5,74,1004,5.6,50,0.16
1994,1,3,15,70,0,70,9.4,6.1,80,1003,5.1,30,0.16
1994,1,3,16,23,0,23,8.8,5.5,80,1002,6.1,50,0.16
1994,1,3,17,0,0,0,8.3,5.5,83,1002,4.6,40,0.16
1994,1,3,18,0,0,0,8.3,5.5,83,1002,4.6,10,0.16
1994,1,3,19,0,0,0,7.2,5.5,89,1000,4.6,30,0.16
1994,1,3,20,0,0,0,7.2,5.5,89,999,5.6,50,0.16
1994,1,3,21,0,0,0,7.2,6.1,93,997,4.1,20,0.16
1994,1,3,22,0,0,0,6.6,6.1,97,995,4.1,80,0.16
1994,1,3,23,0,0,0,7.2,6.6,96,993,4.1,70,0.16
1994,1,4,0,0,0,0,7.7,6.6,93,990,5.1,70,0.16
1994,1,4,1,0,0,0,7.7,7.2,97,991,2,280,0.16
1994,1,4,2,0,0,0,7.2,7.2,100,989,3,190,0.16
1994,1,4,3,0,0,0,9.4,7.7,89,989,8.2,190,0.16
1994,1,4,4,0,0,0,10,6.1,77,989,7.7,210,0.16
1994,1,4,5,0,0,0,10,5.5,74,988,7.2,200,0.16
1994,1,4,6,0,0,0,8.8,5.5,80,989,11.3,220,0.16
1994,1,4,7,10,7,9,8.3,4.4,76,991,12.8,240,0.16
1994,1,4,8,101,27,96,8.3,3.3,71,993,10.8,240,0.16
1994,1,4,9,73,12,69,8.3,2.7,68,994,12.3,250,0.16
1994,1,4,10,216,62,189,7.8,2.8,71,995,8.2,240,0.16
1994,1,4,11,211,104,157,7.7,2.7,71,995,8.7,240,0.16
1994,1,4,12,226,152,145,8.8,2.7,66,995,8.7,250,0.16
1994,1,4,13,233,71,198,9.4,1.6,58,996,10.2,250,0.16
1994,1,4,14,285,127,233,9.4,1.6,58,997,7.2,250,0.16
1994,1,4,15,87,35,78,9.4,1.6,58,997,5.6,240,0.16
1994,1,4,16,47,32,43,8.8,1.6,61,998,6.1,240,0.16
1994,1,4,17,0,0,0,8.8,1.1,58,1000,6.1,250,0.16
1994,1,4,18,0,0,0,8.3,-1.1,51,1001,6.2,290,0.16
1994,1,4,19,0,0,0,7.2,-2.8,48,1003,7.2,280,0.16
1994,1,4,20,0,0,0,5.5,-3.4,51,1004,5.6,280,0.16
1994,1,4,21,0,0,0,5,-3.9,51,1005,5.1,300,0.16
1994,1,4,22,0,0,0,3.8,-3.9,55,1006,5.1,290,0.16
1994,1,4,23,0,0,0,2.7,-3.9,59,1007,5.6,270,0.16
1994,1,5,0,0,0,0,3.3,-3.9,57,1008,5.1,280,0.16
1994,1,5,1,0,0,0,3.3,-5,52,1009,4.6,300,0.16
1994,1,5,2,0,0,0,2.2,-5,56,1010,4.1,300,0.16
1994,1,5,3,0,0,0,1.6,-5.6,56,1011,3,310,0.16
1994,1,5,4,0,0,0,1.1,-5,61,1012,4.1,280,0.16
1994,1,5,5,0,0,0,0,-4.5,69,1013,3.6,260,0.16
1994,1,5,6,0,0,0,-0.6,-5,69,1014,3.6,260,0.16
1994,1,5,7,16,169,8,-0.6,-5,69,1016,4.1,260,0.16
1994,1,5,8,149,610,33,1.6,-5,59,1017,3.6,270,0.16
1994,1,5,9,314,791,47,2.7,-5,54,1017,6.6,280,0.16
1994,1,5,10,448,870,57,3.8,-5.6,48,1017,6.6,280,0.16
1994,1,5,11,528,905,64,5.5,-5,44,1017,5.6,270,0.16
1994,1,5,12,546,911,65,6.6,-5.6,39,1017,4.6,290,0.16
1994,1,5,13,501,892,62,7.7,-5.6,36,1017,4.6,260,0.16
1994,1,5,14,396,841,53,7.7,-5.6,36,1017,6.1,250,0.16
1994,1,5,15,245,729,41,8.3,-5,37,1018,3.6,250,0.16
1994,1,5,16,80,459,25,6.6,-4.5,43,1019,3,250,0.16
1994,1,5,17,1,41,0,4.4,-4.5,50,1020,1.5,190,0.16
1994,1,5,18,0,0,0,4.4,-3.9,53,1020,1,210,0.16
1994,1,5,19,0,0,0,2.7,-3.9,59,1020,1.5,230,0.16
1994,1,5,20,0,0,0,2.2,-3.9,62,1021,1.5,210,0.16
1994,1,5,21,0,0,0,-0.6,-3.4,79,1021,1,200,0.16
1994,1,5,22,0,0,0,0.5,-2.8,76,1021,1,120,0.16
1994,1,5,23,0,0,0,1.1,-2.3,76,1021,1.5,80,0.16
1994,1,6,0,0,0,0,1.1,-2.3,76,1021,2,70,0.16
1994,1,6,1,0,0,0,1.6,-2.3,74,1021,2.5,80,0.16
1994,1,6,2,0,0,0,0.5,-2.8,76,1022,2,100,0.16
1994,1,6,3,0,0,0,-1.7,-3.9,83,1021,3.6,90,0.16
1994,1,6,4,0,0,0,-1.2,-3.4,83,1021,3.6,160,0.16
1994,1,6,5,0,0,0,-0.6,-3.4,79,1020,3,170,0.16
1994,1,6,6,0,0,0,0,-3.9,72,1021,0.5,100,0.16
1994,1,6,7,10,4,9,0.5,-3.9,70,1021,1.5,150,0.16
1994,1,6,8,80,73,66,2.2,-2.3,71,1021,2.5,170,0.16
1994,1,6,9,216,111,179,4.4,-1.2,66,1021,2,170,0.16
1994,1,6,10,268,227,166,7.7,1.1,63,1021,2.5,220,0.16
1994,1,6,11,337,118,277,10.5,0.5,50,1020,3.6,200,0.16
1994,1,6,12,478,607,156,12.2,3.3,54,1019,6.6,220,0.16
1994,1,6,13,273,106,221,13.8,3.8,51,1018,7.2,220,0.16
1994,1,6,14,162,24,152,13.8,3.8,51,1017,7.2,210,0.16
1994,1,6,15,145,84,121,13.8,4.4,53,1017,6.1,220,0.16
1994,1,6,16,70,20,67,11.6,5,64,1017,2.5,210,0.16
1994,1,6,17,0,0,0,10,5,71,1017,2,200,0.16
1994,1,6,18,0,0,0,9.4,5.5,77,1017,1.5,210,0.16
1994,1,6,19,0,0,0,8.8,5,77,1017,1,300,0.16
1994,1,6,20,0,0,0,7.7,5,83,1017,1,90,0.16
1994,1,6,21,0,0,0,6.1,4.4,89,1017,1.5,80,0.16
1994,1,6,22,0,0,0,5,4.4,96,1017,2,120,0.16
1994,1,6,23,0,0,0,5,3.8,92,1016,2.5,170,0.16
1994,1,7,0,0,0,0,5,3.8,92,1016,0.5,170,0.16
1994,1,7,1,0,0,0,5.5,3.8,89,1016,2,180,0.16
1994,1,7,2,0,0,0,5,3.8,92,1016,2.5,180,0.16
1994,1,7,3,0,0,0,6.1,5,93,1015,0.5,250,0.16
1994,1,7,4,0,0,0,5,5,100,1014,3,170,0.16
1994,1,7,5,0,0,0,5.5,5,97,1014,2.5,180,0.16
1994,1,7,6,0,0,0,6.1,5,93,1014,2.5,170,0.16
1994,1,7,7,12,14,11,7.2,5.5,89,1014,2.5,190,0.16
1994,1,7,8,60,0,60,9.4,6.6,83,1014,3,200,0.16
1994,1,7,9,121,0,121,12.2,6.6,69,1014,5.1,200,0.16
1994,1,7,10,169,0,169,15.5,7.7,60,1014,5.6,220,0.16
1994,1,7,11,370,235,248,17.2,8.3,56,1012,7.7,210,0.16
1994,1,7,12,205,0,205,19.4,8.9,51,1011,5.1,210,0.16
1994,1,7,13,189,0,189,21.1,8.3,44,1010,6.6,210,0.16
1994,1,7,14,153,0,153,21.1,8.3,44,1009,6.1,210,0.16
1994,1,7,15,98,0,98,20.5,8.3,45,1009,5.1,200,0.16
1994,1,7,16,36,49,30,19.4,8.3,49,1008,4.1,210,0.16
1994,1,7,17,0,4,0,17.2,7.7,54,1008,2,210,0.16
1994,1,7,18,0,0,0,16.6,8.8,60,1008,3.6,190,0.16
1994,1,7,19,0,0,0,16.1,9.4,64,1007,6.1,180,0.16
1994,1,7,20,0,0,0,15.5,9.4,67,1007,5.1,190,0.16
1994,1,7,21,0,0,0,15,8.8,66,1007,5.1,190,0.16
1994,1,7,22,0,0,0,15,8.9,67,1006,6.2,200,0.16
1994,1,7,23,0,0,0,15,8.8,66,1005,6.1,200,0.16
1994,1,8,0,0,0,0,16.6,9.4,62,1005,6.1,200,0.16
1994,1,8,1,0,0,0,17.2,9.4,60,1004,5.6,210,0.16
1994,1,8,2,0,0,0,15.5,11.6,78,1005,8.2,220,0.16
1994,1,8,3,0,0,0,16.1,11.7,75,1004,6.7,220,0.16
1994,1,8,4,0,0,0,15.5,11.6,78,1005,6.6,240,0.16
1994,1,8,5,0,0,0,10.5,9.4,93,1007,4.1,300,0.16
1994,1,8,6,0,0,0,10.5,8.8,89,1008,4.6,280,0.16
1994,1,8,7,6,0,6,10,8.9,93,1009,3.6,310,0.16
1994,1,8,8,51,27,46,7.7,3.3,74,1011,4.6,320,0.16
1994,1,8,9,109,129,64,7.7,1.6,65,1012,2,290,0.16
1994,1,8,10,342,364,177,8.3,0,56,1012,4.6,290,0.16
1994,1,8,11,219,174,128,9.4,0,52,1011,5.1,290,0.16
1994,1,8,12,542,750,141,10.5,-1.7,42,1011,6.6,270,0.16
1994,1,8,13,483,731,118,11.6,-1.7,39,1011,4.1,300,0.16
1994,1,8,14,389,747,79,11.1,-5,30,1011,6.1,280,0.16
1994,1,8,15,241,644,55,11.1,-6.7,26,1012,6.1,280,0.16
1994,1,8,16,79,309,40,10,-8.4,24,1013,5.6,280,0.16
