Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY3,723035,Fayetteville Rgnl G,NC,USA,34.983000,-78.883000,-5,59
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Albedo
1994,1,1,0,0,0,0,-3.9,-6.2,82,1019,1,250,0.14
1994,1,1,1,0,0,0,-4.1,-6.1,84,1019,0.5,310,0.14
1994,1,1,2,0,0,0,-4.5,-6.2,86,1019,0,0,0.14
1994,1,1,3,0,0,0,-5,-6.7,86,1019,0,0,0.14
1994,1,1,4,0,0,0,-5.8,-7.4,87,1019,0,0,0.14
1994,1,1,5,0,0,0,-6.2,-7.8,87,1020,0,0,0.14
1994,1,1,6,0,0,0,-5.6,-7.3,86,1021,0,0,0.14
1994,1,1,7,7,6,7,-5,-6.7,86,1021,1,70,0.14
1994,1,1,8,61,53,51,-2.3,-5.6,76,1023,1,270,0.14
1994,1,1,9,164,117,125,1.1,-2.3,76,1024,0,0,0.14
1994,1,1,10,279,120,225,3.9,-1.7,66,1024,0.8,60,0.14
1994,1,1,11,266,58,236,6.1,-1.2,59,1023,1.5,120,0.14
1994,1,1,12,158,0,158,8.3,0.5,58,1021,0,0,0.14
1994,1,1,13,145,0,145,8.8,1.1,58,1021,0,0,0.14
1994,1,1,14,117,0,117,8.3,1.1,60,1021,2,50,0.14
1994,1,1,15,74,0,74,8.3,1.1,60,1021,2.5,30,0.14
1994,1,1,16,26,0,26,7.4,2.9,73,1020,1.5,360,0.14
1994,1,1,17,0,0,0,5.5,4.4,93,1020,1.5,330,0.14
1994,1,1,18,0,0,0,5.5,4.4,93,1020,3.6,290,0.14
1994,1,1,19,0,0,0,6.1,5.5,96,1021,1.5,320,0.14
1994,1,1,20,0,0,0,5.5,5.5,100,1021,0,0,0.14
1994,1,1,21,0,0,0,6.1,6.1,100,1020,2,340,0.14
1994,1,1,22,0,0,0,6.1,5.5,96,1020,1.5,20,0.14
1994,1,1,23,0,0,0,6.1,6.1,100,1019,0,0,0.14
1994,1,2,0,0,0,0,6.6,6.1,97,1019,1.5,30,0.14
1994,1,2,1,0,0,0,6.1,5.5,96,1019,3,340,0.14
1994,1,2,2,0,0,0,6.1,5.5,96,1018,0,0,0.14
1994,1,2,3,0,0,0,6.1,5.5,96,1018,1.5,290,0.14
1994,1,2,4,0,0,0,5.5,5.5,100,1017,3.6,310,0.14
1994,1,2,5,0,0,0,5,4.4,96,1017,2,310,0.14
1994,1,2,6,0,0,0,4.4,4.4,100,1017,2,300,0.14
1994,1,2,7,6,8,6,3.8,3.3,97,1017,2,300,0.14
1994,1,2,8,35,36,28,3.8,3.3,97,1018,0,0,0.14
