Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY3,724396,Quincy Muni Baldwin Fld,IL,USA,39.933000,-91.200000,-6,233
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Albedo
2001,1,1,0,0,0,0,-14,-16,83,999,0,0,0.18
2001,1,1,1,0,0,0,-13.3,-16.1,77,1000,2.1,190,0.18
2001,1,1,2,0,0,0,-13.3,-15.6,81,1000,0,0,0.18
2001,1,1,3,0,0,0,-13.9,-16.1,82,1000,2.1,250,0.18
2001,1,1,4,0,0,0,-13.9,-15.6,86,1000,1.5,280,0.18
2001,1,1,5,0,0,0,-13.9,-15.6,86,1001,1.5,290,0.18
2001,1,1,6,0,0,0,-15,-16.7,85,1001,0,0,0.18
2001,1,1,7,1,71,0,-15.6,-16.7,90,1001,0,0,0.18
2001,1,1,8,140,376,79,-14.4,-15.6,90,1002,0,0,0.18
2001,1,1,9,239,429,113,-14.4,-15.6,90,1003,0,0,0.18
2001,1,1,10,291,288,178,-12.8,-15.6,77,1003,0,0,0.18
2001,1,1,11,265,121,211,-12.8,-16.1,74,1003,0,0,0.18
2001,1,1,12,369,389,193,-11.7,-15.6,70,1003,1.5,340,0.18
2001,1,1,13,321,374,167,-11.1,-15.6,66,1003,2.6,320,0.18
2001,1,1,14,135,29,126,-11.7,-15.6,70,1003,2.6,310,0.18
2001,1,1,15,132,282,75,-12.2,-16.7,66,1004,2.6,320,0.18
2001,1,1,16,16,77,12,-13.3,-17.2,70,1004,2.1,340,0.18
2001,1,1,17,0,0,0,-14.4,-18.3,70,1005,1.5,320,0.18
2001,1,1,18,0,0,0,-15,-17.8,77,1005,0,0,0.18
2001,1,1,19,0,0,0,-14.4,-17.2,77,1006,1.5,310,0.18
2001,1,1,20,0,0,0,-15.6,-17.8,81,1006,2.1,300,0.18
2001,1,1,21,0,0,0,-16.1,-18.3,81,1007,2.6,320,0.18
2001,1,1,22,0,0,0,-16.1,-18.3,81,1007,2.6,340,0.18
2001,1,1,23,0,0,0,-17.2,-19.4,81,1007,1.5,290,0.18
2001,1,2,0,0,0,0,-17.8,-20,81,1007,1.5,340,0.18
2001,1,2,1,0,0,0,-17.8,-20,81,1007,1.5,290,0.18
2001,1,2,2,0,0,0,-20.6,-22.8,81,1008,2.1,260,0.18
2001,1,2,3,0,0,0,-17.8,-18.9,90,1008,2.1,330,0.18
2001,1,2,4,0,0,0,-19.4,-21.1,85,1008,1.5,10,0.18
2001,1,2,5,0,0,0,-18.3,-20,85,1008,0,0,0.18
2001,1,2,6,0,0,0,-18.3,-20.6,80,1009,0,0,0.18
2001,1,2,7,1,52,0,-20,-22.2,81,1010,0,0,0.18
2001,1,2,8,140,277,95,-19.4,-21.1,85,1010,0,0,0.18
2001,1,2,9,70,0,70,-17.2,-18.9,85,1010,0,0,0.18
2001,1,2,10,84,0,84,-15,-16.7,85,1010,1.5,230,0.18
2001,1,2,11,74,0,74,-12.8,-13.9,90,1010,2.1,230,0.18
2001,1,2,12,89,0,89,-10.6,-15,67,1009,2.6,230,0.18
2001,1,2,13,155,12,150,-11.1,-15,70,1008,3.6,230,0.18
