Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY2,24036,Lewistown,MT,USA,47.050000,-109.450000,-7,1264
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
1968,1,1,0,0,0,0,-9.1,-10.7,87,865,4.5,260,38
1968,1,1,1,0,0,0,-10.6,-12.8,84,865,5.7,270,38
1968,1,1,2,0,0,0,-12.1,-14.1,83,866,6.9,280,38
1968,1,1,3,0,0,0,-13.5,-15.8,81,866,8.1,280,38
1968,1,1,4,0,0,0,-15,-17.8,80,866,9.3,290,38
1968,1,1,5,0,0,0,-16.7,-19.9,74,868,8.6,290,38
1968,1,1,6,0,0,0,-18.3,-22.5,67,869,7.9,290,38
1968,1,1,7,0,0,0,-20,-25.6,61,870,7.2,290,38
1968,1,1,8,29,0,29,-20.7,-25.4,63,871,7.4,280,38
1968,1,1,9,98,0,98,-21.5,-25.9,65,872,7.5,270,38
1968,1,1,10,171,0,171,-22.2,-26.7,67,872,7.7,260,38
1968,1,1,11,213,1,213,-22.4,-26.6,66,873,6.5,270,38
1968,1,1,12,230,1,229,-22.6,-26.9,65,873,5.3,270,38
1968,1,1,13,189,1,188,-22.8,-27.8,64,873,4.1,280,38
1968,1,1,14,157,1,157,-23,-27.6,63,874,4.1,270,38
1968,1,1,15,73,1,73,-23.1,-28,61,875,4.1,260,38
1968,1,1,16,15,0,15,-23.3,-28.9,60,875,4.1,250,38
1968,1,1,17,0,0,0,-23.3,-28.2,61,876,4.1,250,38
1968,1,1,18,0,0,0,-23.3,-27.9,63,876,4.1,240,38
1968,1,1,19,0,0,0,-23.3,-28.3,64,877,4.1,240,38
1968,1,1,20,0,0,0,-24.8,-28.9,66,877,4.5,240,38
1968,1,1,21,0,0,0,-26.3,-30.2,67,877,4.8,230,38
1968,1,1,22,0,0,0,-27.8,-31.7,69,876,5.2,230,38
1968,1,1,23,0,0,0,-28.5,-32.2,68,876,4.5,210,38
1968,1,2,0,0,0,0,-29.3,-33.3,66,876,3.8,200,43
1968,1,2,1,0,0,0,-30,-34.4,65,876,3.1,180,43
1968,1,2,2,0,0,0,-30.4,-34.3,66,876,2.9,180,43
1968,1,2,3,0,0,0,-30.7,-34.5,67,876,2.8,180,43
1968,1,2,4,0,0,0,-31.1,-35,68,876,2.6,180,43
1968,1,2,5,0,0,0,-30.4,-34.5,65,875,2.9,180,43
1968,1,2,6,0,0,0,-29.6,-34.1,62,875,3.3,170,43
1968,1,2,7,0,0,0,-28.9,-34.4,59,875,3.6,170,43
1968,1,2,8,32,148,20,-27.6,-32,63,874,3.1,160,43
1968,1,2,9,142,543,46,-26.3,-30.4,66,874,2.6,140,43
1968,1,2,10,249,694,61,-25,-28.9,70,873,2.1,130,43
1968,1,2,11,320,765,71,-23.7,-27.8,66,872,1.7,150,43
1968,1,2,12,342,769,79,-22.4,-27.2,62,871,1.4,170,43
1968,1,2,13,307,743,74,-21.1,-27.2,58,870,1,190,43
1968,1,2,14,212,612,61,-22,-27,61,870,0.7,200,43
1968,1,2,15,98,341,49,-23,-27.5,64,869,0.3,200,43
1968,1,2,16,20,65,15,-23.9,-28.3,67,868,0,0,43
1968,1,2,17,0,0,0,-22.4,-27.2,62,868,0,0,43
1968,1,2,18,0,0,0,-20.9,-26.4,58,868,0,0,43
1968,1,2,19,0,0,0,-19.4,-26.7,53,868,0,0,43
1968,1,2,20,0,0,0,-17.6,-24,54,868,0,0,43
1968,1,2,21,0,0,0,-15.7,-21.8,56,868,0,0,43
1968,1,2,22,0,0,0,-13.9,-20.6,57,868,0,0,43
1968,1,2,23,0,0,0,-13.5,-19.1,59,868,2.6,240,43
1968,1,3,0,0,0,0,-13.2,-18.5,61,868,5.1,250,43
1968,1,3,1,0,0,0,-12.8,-18.3,63,868,7.7,250,43
1968,1,3,2,0,0,0,-13.3,-18.3,63,868,7,240,43
1968,1,3,3,0,0,0,-13.9,-18.8,63,868,6.4,240,43
1968,1,3,4,0,0,0,-14.4,-20,63,868,5.7,230,43
1968,1,3,5,0,0,0,-13.1,-17.9,64,868,6,240,43
1968,1,3,6,0,0,0,-11.9,-16.4,66,869,6.4,240,43
1968,1,3,7,0,0,0,-10.6,-15.6,67,869,6.7,250,43
1968,1,3,8,25,17,24,-10.8,-14.6,71,870,6.4,260,43
1968,1,3,9,71,8,69,-10.9,-13.9,76,871,6,280,43
1968,1,3,10,186,4,185,-11.1,-13.9,80,872,5.7,290,43
1968,1,3,11,176,5,174,-11.7,-14.3,79,873,5.5,290,43
1968,1,3,12,233,6,231,-12.2,-15.1,77,873,5.4,290,43
1968,1,3,13,189,5,187,-12.8,-16.1,76,874,5.2,290,43
1968,1,3,14,122,4,121,-13.3,-16.3,76,874,4.8,280,43
1968,1,3,15,79,0,79,-13.9,-16.9,76,875,4.5,260,43
1968,1,3,16,17,0,17,-14.4,-17.8,76,875,4.1,250,43
1968,1,3,17,0,0,0,-15.2,-18.4,74,875,4.5,240,43
1968,1,3,18,0,0,0,-15.9,-19.5,71,874,4.8,240,43
1968,1,3,19,0,0,0,-16.7,-21.1,69,873,5.2,230,43
1968,1,3,20,0,0,0,-15.8,-19.9,68,873,5.9,230,43
1968,1,3,21,0,0,0,-14.8,-19.1,67,872,6.5,230,43
1968,1,3,22,0,0,0,-13.9,-18.9,66,871,7.2,230,43
1968,1,3,23,0,0,0,-10.9,-15,69,871,8.1,230,43
1968,1,4,0,0,0,0,-8,-11.9,71,870,8.9,240,43
1968,1,4,1,0,0,0,-5,-8.9,74,869,9.8,240,43
1968,1,4,2,0,0,0,-4.1,-7.6,74,868,10,240,43
1968,1,4,3,0,0,0,-3.1,-6.5,75,868,10.1,230,43
1968,1,4,4,0,0,0,-2.2,-6.1,75,867,10.3,230,43
1968,1,4,5,0,0,0,-1.5,-4.9,75,866,10.3,230,43
1968,1,4,6,0,0,0,-0.7,-4.1,75,866,10.3,240,43
1968,1,4,7,0,0,0,0,-3.9,75,865,10.3,240,43
1968,1,4,8,28,0,28,0.4,-3.1,75,864,12,240,43
1968,1,4,9,104,0,104,0.7,-2.7,76,864,13.7,250,43
1968,1,4,10,179,1,179,1.1,-2.8,76,863,15.4,250,43
1968,1,4,11,218,1,217,1.3,-2.3,75,863,14.6,250,43
1968,1,4,12,217,1,217,1.5,-2.3,74,863,13.7,250,43
1968,1,4,13,209,1,209,1.7,-2.8,73,863,12.9,250,43
1968,1,4,14,151,1,151,1.5,-1.8,77,863,13.1,270,43
1968,1,4,15,89,0,89,1.3,-1.4,81,864,13.2,300,43
1968,1,4,16,20,0,20,1.1,-1.1,85,865,13.4,320,43
1968,1,4,17,0,0,0,-0.6,-2.7,84,866,11.9,310,43
1968,1,4,18,0,0,0,-2.2,-4.5,82,867,10.3,310,43
1968,1,4,19,0,0,0,-3.9,-6.7,81,868,8.8,300,43
1968,1,4,20,0,0,0,-4.5,-6.8,82,868,9,300,43
1968,1,4,21,0,0,0,-5,-7,84,869,9.1,310,43
1968,1,4,22,0,0,0,-5.6,-7.8,85,870,9.3,310,43
1968,1,4,23,0,0,0,-10.4,-12.6,82,872,9.3,300,43
1968,1,5,0,0,0,0,-15.2,-17.9,78,875,9.3,290,53
1968,1,5,1,0,0,0,-20,-23.3,75,877,9.3,280,53
1968,1,5,2,0,0,0,-20.6,-24.2,70,877,8.3,280,53
1968,1,5,3,0,0,0,-21.1,-25.3,66,877,7.2,270,53
1968,1,5,4,0,0,0,-21.7,-27.2,61,877,6.2,270,53
1968,1,5,5,0,0,0,-21.9,-27.1,60,877,5.5,270,53
1968,1,5,6,0,0,0,-22,-27.3,59,877,4.8,280,53
1968,1,5,7,0,0,0,-22.2,-28.3,58,877,4.1,280,53
1968,1,5,8,36,1,36,-22.2,-27.7,58,878,3.6,270,53
1968,1,5,9,109,1,109,-22.2,-27.7,58,878,3.1,260,53
1968,1,5,10,188,1,188,-22.2,-28.3,58,879,2.6,250,53
1968,1,5,11,241,1,240,-21.8,-27.3,58,878,3.3,260,53
1968,1,5,12,244,1,244,-21.5,-27,58,878,3.9,280,53
1968,1,5,13,206,1,206,-21.1,-27.2,58,878,4.6,290,53
1968,1,5,14,159,0,159,-21.3,-26.6,59,879,4.8,290,53
1968,1,5,15,89,1,89,-21.5,-26.7,60,879,5,280,53
1968,1,5,16,23,0,23,-21.7,-27.2,61,880,5.2,280,53
1968,1,5,17,0,0,0,-21.9,-26.9,61,881,4.7,280,53
1968,1,5,18,0,0,0,-22,-27,61,881,4.1,270,53
1968,1,5,19,0,0,0,-22.2,-27.8,61,882,3.6,270,53
1968,1,5,20,0,0,0,-24.6,-29,64,882,3.4,240,53
1968,1,5,21,0,0,0,-27,-31,66,882,3.3,210,53
1968,1,5,22,0,0,0,-29.4,-33.3,69,882,3.1,180,53
1968,1,5,23,0,0,0,-28.5,-32.2,68,882,2.4,190,53
1968,1,6,0,0,0,0,-27.6,-31.5,67,883,1.7,210,56
1968,1,6,1,0,0,0,-26.7,-31.1,66,883,1,220,56
1968,1,6,2,0,0,0,-27.4,-31.3,67,883,1.7,200,56
1968,1,6,3,0,0,0,-28.2,-31.9,68,883,2.4,180,56
1968,1,6,4,0,0,0,-28.9,-32.8,69,883,3.1,160,56
1968,1,6,5,0,0,0,-28.3,-32.6,64,883,2.9,150,56
1968,1,6,6,0,0,0,-27.8,-33,58,883,2.8,140,56
1968,1,6,7,0,0,0,-27.2,-33.9,53,883,2.6,130,56
1968,1,6,8,40,201,26,-25.4,-30.9,57,883,2.6,130,56
1968,1,6,9,161,539,65,-23.5,-28.6,60,883,2.6,140,56
1968,1,6,10,271,728,72,-21.7,-26.7,64,883,2.6,140,56
1968,1,6,11,332,764,78,-20.2,-24.9,63,882,2.9,130,56
1968,1,6,12,348,754,85,-18.7,-23.5,63,881,3.3,110,56
1968,1,6,13,317,795,60,-17.2,-22.8,62,881,3.6,100,56
1968,1,6,14,231,686,57,-17.6,-22.6,62,881,3.1,110,56
1968,1,6,15,110,387,51,-17.9,-22.9,62,881,2.6,110,56
1968,1,6,16,31,123,21,-18.3,-23.9,62,881,2.1,120,56
1968,1,6,17,0,0,0,-18.1,-23.1,62,880,2.3,120,56
1968,1,6,18,0,0,0,-18,-23,62,880,2.4,130,56
1968,1,6,19,0,0,0,-17.8,-23.3,62,880,2.6,130,56
1968,1,6,20,0,0,0,-18,-22.5,65,879,2.9,140,56
1968,1,6,21,0,0,0,-18.1,-22,69,879,3.3,140,56
1968,1,6,22,0,0,0,-18.3,-22.2,72,879,3.6,150,56
1968,1,6,23,0,0,0,-17.9,-21.5,71,878,3.6,150,56
1968,1,7,0,0,0,0,-17.6,-21.3,70,878,3.6,160,51
1968,1,7,1,0,0,0,-17.2,-21.7,69,877,3.6,160,51
1968,1,7,2,0,0,0,-16.3,-20.2,69,877,3.4,150,51
1968,1,7,3,0,0,0,-15.3,-19.2,69,876,3.3,150,51
1968,1,7,4,0,0,0,-14.4,-18.9,69,875,3.1,140,51
1968,1,7,5,0,0,0,-12.2,-16.4,68,875,3.4,130,51
1968,1,7,6,0,0,0,-10,-14.6,66,874,3.8,110,51
1968,1,7,7,0,0,0,-7.8,-13.3,65,873,4.1,100,51
1968,1,7,8,21,4,21,-5.6,-11.1,62,872,6.2,140,51
1968,1,7,9,121,35,115,-3.3,-9.4,59,871,8.2,180,51
1968,1,7,10,135,50,122,-1.1,-8.9,56,870,10.3,220,51
1968,1,7,11,239,217,167,-0.7,-7.5,56,869,10.3,220,51
1968,1,7,12,317,291,215,-0.4,-7.2,56,868,10.3,220,51
1968,1,7,13,292,216,222,0,-7.8,56,867,10.3,220,51
1968,1,7,14,179,46,167,-0.4,-7,57,867,10.6,220,51
1968,1,7,15,75,24,71,-0.7,-7.3,57,866,11,220,51
1968,1,7,16,18,2,18,-1.1,-8.3,58,866,11.3,220,51
1968,1,7,17,0,0,0,-1.5,-7.5,60,865,10.6,220,51
1968,1,7,18,0,0,0,-1.8,-7.6,61,864,10,230,51
1968,1,7,19,0,0,0,-2.2,-8.3,63,863,9.3,230,51
1968,1,7,20,0,0,0,-2,-7.4,63,863,9.1,230,51
1968,1,7,21,0,0,0,-1.9,-7.3,63,862,9,220,51
1968,1,7,22,0,0,0,-1.7,-7.8,63,861,8.8,220,51
1968,1,7,23,0,0,0,-1.3,-7.1,61,861,9,220,51
1968,1,8,0,0,0,0,-1,-7.4,58,860,9.1,210,46
1968,1,8,1,0,0,0,-0.6,-8.3,56,860,9.3,210,46
1968,1,8,2,0,0,0,-1.3,-7.3,60,859,9.6,210,46
1968,1,8,3,0,0,0,-2.1,-7.1,65,859,10,220,46
1968,1,8,4,0,0,0,-2.8,-7.8,69,859,10.3,220,46
1968,1,8,5,0,0,0,-3,-7.3,69,859,9.4,240,46
1968,1,8,6,0,0,0,-3.1,-7.4,69,860,8.6,250,46
1968,1,8,7,0,0,0,-3.3,-8.3,69,861,7.7,270,46
1968,1,8,8,33,49,30,-4.2,-8.7,68,862,6.9,260,46
1968,1,8,9,110,255,64,-5.2,-10,66,863,6,240,46
1968,1,8,10,256,702,61,-6.1,-11.7,65,864,5.2,230,46
1968,1,8,11,304,533,125,-8.3,-12.6,68,865,5.5,230,46
1968,1,8,12,335,586,128,-10.6,-14.5,70,866,5.9,240,46
1968,1,8,13,280,371,158,-12.8,-16.7,73,866,6.2,240,46
1968,1,8,14,238,554,95,-13.9,-17.1,74,867,4.6,180,46
1968,1,8,15,121,472,47,-15,-18.1,75,868,3.1,130,46
1968,1,8,16,28,149,16,-16.1,-19.4,76,869,1.5,70,46
1968,1,8,17,0,0,0,-16.8,-20.6,70,870,1.5,70,46
1968,1,8,18,0,0,0,-17.6,-22.1,65,870,1.5,80,46
1968,1,8,19,0,0,0,-18.3,-24.4,59,871,1.5,80,46
1968,1,8,20,0,0,0,-19.1,-23.8,63,871,2.4,20,46
1968,1,8,21,0,0,0,-19.8,-23.9,67,871,3.2,330,46
1968,1,8,22,0,0,0,-20.6,-24.4,71,872,4.1,270,46
1968,1,8,23,0,0,0,-21,-24.9,68,872,3.8,260,46
1968,1,9,0,0,0,0,-21.3,-25.9,64,872,3.4,250,43
1968,1,9,1,0,0,0,-21.7,-27.2,61,873,3.1,240,43
1968,1,9,2,0,0,0,-21.3,-26.2,62,873,2.1,220,43
1968,1,9,3,0,0,0,-21,-25.7,63,872,1,190,43
1968,1,9,4,0,0,0,-20.6,-25.6,64,872,0,0,43
1968,1,9,5,0,0,0,-18.7,-23,66,871,1.4,140,43
1968,1,9,6,0,0,0,-16.9,-21.1,67,870,2.7,120,43
1968,1,9,7,0,0,0,-15,-19.4,69,869,4.1,90,43
1968,1,9,8,29,3,29,-13.5,-17.5,69,869,2.7,90,43
1968,1,9,9,82,6,81,-12.1,-16,70,868,1.4,100,43
1968,1,9,10,126,2,125,-10.6,-15,70,867,0,0,43
1968,1,9,11,222,2,221,-8.4,-13.1,66,866,0.9,100,43
1968,1,9,12,244,55,224,-6.1,-11.5,62,865,1.7,110,43
1968,1,9,13,182,53,165,-3.9,-11.1,58,863,2.6,110,43
1968,1,9,14,204,200,152,-1.5,-7.9,58,863,5.7,140,43
1968,1,9,15,86,37,80,0.9,-5.9,57,862,8.7,180,43
1968,1,9,16,27,39,24,3.3,-4.4,57,861,11.8,210,43
1968,1,9,17,0,0,0,2.8,-4.7,55,861,9.1,170,43
1968,1,9,18,0,0,0,2.2,-5.9,52,861,6.3,140,43
1968,1,9,19,0,0,0,1.7,-7.8,50,860,3.6,100,43
1968,1,9,20,0,0,0,2.4,-5.9,51,860,5,130,43
1968,1,9,21,0,0,0,3.2,-5.1,52,860,6.3,170,43
1968,1,9,22,0,0,0,3.9,-5,53,859,7.7,200,43
1968,1,9,23,0,0,0,4.1,-4.1,53,859,8.6,200,43
1968,1,10,0,0,0,0,4.2,-4,53,858,9.4,210,36
1968,1,10,1,0,0,0,4.4,-4.4,53,858,10.3,210,36
1968,1,10,2,0,0,0,4,-4.2,53,858,8.6,210,36
1968,1,10,3,0,0,0,3.7,-4.4,53,857,6.9,210,36
1968,1,10,4,0,0,0,3.3,-5.6,53,857,5.2,210,36
1968,1,10,5,0,0,0,2.8,-4.9,54,856,3.5,210,36
1968,1,10,6,0,0,0,2.2,-5,56,856,1.7,210,36
1968,1,10,7,0,0,0,1.7,-6.1,57,855,0,0,36
1968,1,10,8,30,16,29,3.2,-4.4,55,854,3.4,220,36
1968,1,10,9,84,40,77,4.6,-3.7,53,854,6.9,220,36
1968,1,10,10,171,88,146,6.1,-3.3,51,853,10.3,220,36
