Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY3,725620,North Platte Regional Ap,NE,USA,41.117000,-100.667000,-6,847
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Albedo
2002,1,1,0,0,0,0,-13.3,-15.6,81,923,0,0,0
2002,1,1,1,0,0,0,-15,-16.7,85,922,0,0,0
2002,1,1,2,0,0,0,-14.4,-15.6,90,923,0,0,0
2002,1,1,3,0,0,0,-13.9,-15,90,923,0,0,0
2002,1,1,4,0,0,0,-14.4,-15,95,923,0,0,0
2002,1,1,5,0,0,0,-15,-16.1,90,924,2.1,270,0
2002,1,1,6,0,0,0,-17.2,-18.3,90,924,2.6,260,0
2002,1,1,7,0,0,0,-17.2,-17.8,95,924,0,0,0
2002,1,1,8,0,0,0,-15.6,-16.7,90,926,0,0,0
2002,1,1,9,187,695,48,-11.1,-13.3,82,928,4.1,330,0
2002,1,1,10,326,816,66,-8.9,-13.9,64,929,5.2,340,0
2002,1,1,11,362,652,102,-7.2,-17.8,38,930,5.2,340,0
2002,1,1,12,402,620,131,-6.7,-21.1,27,928,4.1,320,0
2002,1,1,13,276,203,190,-7.2,-18.3,37,928,4.1,350,0
2002,1,1,14,370,660,127,-6.7,-16.7,41,928,5.7,330,0
2002,1,1,15,249,757,45,-6.7,-17.2,39,928,5.2,360,0
2002,1,1,16,102,562,27,-7.8,-18.3,38,929,4.6,360,0
2002,1,1,17,0,0,0,-11.1,-17.2,57,930,4.6,360,0
2002,1,1,18,0,0,0,-12.2,-17.2,63,929,4.1,350,0
2002,1,1,19,0,0,0,-12.8,-17.2,67,929,4.6,360,0
2002,1,1,20,0,0,0,-14.4,-17.2,77,929,2.6,320,0
2002,1,1,21,0,0,0,-13.3,-16.7,73,929,2.1,360,0
2002,1,1,22,0,0,0,-13.3,-16.1,77,929,0,0,0
2002,1,1,23,0,0,0,-12.8,-16.1,74,932,1.5,320,0
2002,1,2,0,0,0,0,-12.2,-15.6,73,929,2.1,340,0
2002,1,2,1,0,0,0,-12.2,-15.6,73,929,2.6,330,0
2002,1,2,2,0,0,0,-12.8,-15.6,77,929,3.1,320,0
2002,1,2,3,0,0,0,-12.8,-15.6,77,928,1.5,350,0
2002,1,2,4,0,0,0,-13.3,-15.6,81,928,0,0,0
2002,1,2,5,0,0,0,-15.6,-16.7,90,931,0,0,0
2002,1,2,6,0,0,0,-16.7,-18.3,86,927,1.5,20,0
2002,1,2,7,0,0,0,-19.4,-20.6,89,926,2.1,30,0
2002,1,2,8,0,0,0,-16.7,-17.8,90,927,0,0,0
2002,1,2,9,195,635,68,-13.3,-15,86,928,0,0,0
2002,1,2,10,292,616,95,-10.6,-14.4,71,928,2.6,270,0
2002,1,2,11,400,816,73,-8.3,-14.4,58,929,2.6,260,0
2002,1,2,12,432,885,45,-6.1,-14.4,48,926,3.1,260,0
2002,1,2,13,417,817,68,-3.9,-14.4,40,925,4.1,280,0
2002,1,2,14,365,837,55,-2.8,-15,34,925,3.1,260,0
2002,1,2,15,255,764,48,-2.2,-15,32,925,1.5,220,0
2002,1,2,16,103,558,27,-3.3,-15.6,34,924,2.6,200,0
2002,1,2,17,0,0,0,-6.7,-15.6,45,923,3.1,160,0
2002,1,2,18,0,0,0,-10,-16.7,54,922,2.6,190,0
